Uptime,Year,Month,Day,Hour,Minute,Second,Servo Position (deg),Scale Value (grams),MMA8451 Raw Count X,MMA8451 Raw Count Y,MMA8451 Raw Count Z,MMA8451 Acceleration X (m/s^2),MMA8451 Acceleration Y (m/s^2),MMA8451 Acceleration Z (m/s^2),MMA8451 Orientation,SABOT Switch 1,SABOT Switch 2,SABOT Switch 3,Phototransistor,NTC Thermistor,MS5607 Altitude (meters),MS5607 Temperature (Deg C),MS5607 Pressure (mBar),SHTC3 Temperature (Deg C),SHTC3 Humidity (%RH),LIS3MDL Raw Count X,LIS3MDL Raw Count Y,LIS3MDL Raw Count Z,LIS3MDL Field X (uTesla),LIS3MDL Field Y (uTesla),LIS3MDL Field Z (uTesla),LSM6DSL Acceleration X (g),LSM6DSL Acceleration Y (g),LSM6DSL Acceleration Z (g),LSM6DSL Gyro X (dps),LSM6DSL Gyro Y (dps),LSM6DSL Gyro Z (dps),USB Detect,Logical Battery Voltage (V),Logical Battery Shunt (mV),Logical Battery Current (mA),Servo Battery Voltage (V),Servo Battery Shunt (mV),Servo Battery Current (mA),COTS Battery Voltage (V),COTS Battery Shunt (mV),COTS Battery Current (mA),Log Count,Log Time (ms)
4610734,2000,1,3,19,28,13,83,8388.61,1023,170,-7,9.79,1.6,-0.1,5,0,0,0,1002,343,1509.47,38.97,860.93,38.88,11.28,-18566,7292,28645,-422.32,0.48,0,0.19,1,0.05,-3.05,1.16,0.06,1,4.07,4.68,46.9,0.01,4.69,-0.3,4.14,0.7,7.1,3460,213
4610996,2000,1,3,19,28,14,83,8388.61,1020,165,-7,9.78,1.62,-0.07,5,0,0,0,1002,342,1509.61,38.97,860.92,38.89,11.32,-17542,7169,-14594,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.69,47.1,0.02,4.66,-0.2,4.14,0.69,6.5,3461,170
4611215,2000,1,3,19,28,14,83,8388.61,1021,170,-10,9.78,1.65,-0.04,5,0,0,0,1002,342,1509.2,38.98,860.96,38.94,11.3,-13446,7417,7668,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.68,47.2,0.01,4.72,0,4.14,0.64,7,3462,168
4611434,2000,1,3,19,28,14,83,8388.61,1023,171,-7,9.78,1.64,-0.05,5,0,0,0,1002,342,1509.62,38.98,860.93,38.91,11.29,-16006,7202,4841,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.12,1,4.08,4.67,47.3,0.02,4.69,-0.2,4.14,0.61,6.2,3463,168
4611651,2000,1,3,19,28,14,83,8388.61,1021,169,-11,9.79,1.61,-0.11,5,0,0,0,1002,342,1509.63,38.99,860.93,38.93,11.3,-13702,7368,7668,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.72,47.6,0.02,4.71,-0.3,4.14,0.59,6.1,3464,170
4611870,2000,1,3,19,28,15,83,8388.58,1020,167,-8,9.78,1.62,,5,0,0,0,1002,342,1509.71,38.99,860.92,38.91,11.29,-16262,7187,4841,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.69,47.2,0.01,4.7,0,4.14,0.65,6.3,3465,215
4612134,2000,1,3,19,28,15,83,8388.61,1020,169,-15,9.79,1.64,-0.11,5,0,0,0,1002,342,1509.37,38.99,860.95,38.93,11.27,-13702,7368,5085,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.07,4.67,47.4,0.02,4.73,0,4.14,0.66,6.8,3466,213
4612397,2000,1,3,19,28,15,83,8388.61,1021,171,-10,9.8,1.61,-0.08,5,0,0,0,1002,342,1509.45,39,860.95,38.89,11.28,-17542,7169,-21535,-422.32,0.48,0,0.19,0.99,0.05,-3.17,1.16,0.06,1,4.08,4.64,47.4,0.01,4.74,-0.3,4.14,0.68,6.8,3467,170
4612616,2000,1,3,19,28,15,83,8388.61,1022,169,-11,9.8,1.64,-0.1,5,0,0,0,1002,342,1509.39,39,860.95,38.96,11.27,-11398,7171,5085,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.07,4.66,47.1,0.02,4.73,-0.7,4.14,0.67,6.5,3468,168
4612835,2000,1,3,19,28,16,83,8388.61,1022,163,-9,9.78,1.63,-0.08,5,0,0,0,1002,342,1509.52,39,860.94,38.93,11.25,-13702,7368,3283,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.7,47.2,0.02,4.71,-0.1,4.14,0.62,6.2,3469,168
4613052,2000,1,3,19,28,16,83,8388.61,1021,171,-3,9.79,1.63,-0.07,5,0,0,0,1002,342,1509.7,39.01,860.93,38.96,11.27,-11398,7171,5085,,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.64,47.3,0.02,4.71,-0.2,4.14,0.61,6.3,3470,170
4613271,2000,1,3,19,28,16,83,8388.61,1023,172,-11,9.8,1.68,-0.09,5,0,0,0,1002,342,1509.61,39.01,860.94,38.88,11.26,-18310,7250,-1578,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.7,47.2,0.01,4.7,-0.2,4.14,0.69,7.2,3471,168
4613490,2000,1,3,19,28,16,83,8388.56,1022,171,-10,9.79,1.65,-0.08,5,0,0,0,1002,342,1509.91,39.01,860.91,38.92,11.26,-14470,7300,-1578,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.69,47.1,0.01,4.7,-0.2,4.14,0.65,6.5,3472,213
4613752,2000,1,3,19,28,16,83,8388.61,1020,169,-11,9.81,1.57,-0.1,5,0,0,0,1002,342,1509.67,39.02,860.94,38.91,11.26,-15494,7232,-25644,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.07,4.69,47.1,0.01,4.7,0,4.14,0.61,6.1,3473,128
4613971,2000,1,3,19,28,17,83,8388.61,1019,167,-4,9.78,1.64,-0.03,5,0,0,0,1002,342,1509.85,39.02,860.92,38.96,11.25,-11398,7171,20685,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.71,47.3,0.02,4.68,-0.3,4.14,0.58,6.1,3474,168
4614189,2000,1,3,19,28,17,83,8382.03,1018,172,-9,9.81,1.62,-0.07,5,0,0,0,1002,342,1509.51,39.02,860.95,38.97,11.24,-10374,7367,-2357,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,,4.66,47.5,0.02,4.71,-0.4,4.14,0.63,6.2,3475,211
4614451,2000,1,3,19,28,17,83,8388.61,1013,170,-5,9.72,1.65,-0.09,5,0,0,0,1002,342,1510.11,39.03,860.9,38.94,11.2,-12934,7263,-30289,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.65,47.3,0.02,4.71,-0.2,4.14,0.69,6.8,3476,166
4614666,2000,1,3,19,28,17,83,8388.61,1028,171,-4,9.75,1.63,-0.03,5,0,0,0,1002,342,1510.08,39.03,860.9,38.98,11.24,-9350,7354,-2357,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.67,47.4,0.02,4.77,0,4.14,0.67,6.5,3477,170
4614885,2000,1,3,19,28,18,83,8388.2,1022,170,-9,9.76,1.64,-0.02,5,0,0,0,1002,342,1509.55,39.03,860.95,38.99,11.2,-8070,7317,-5203,-422.32,0.48,0,0.19,1,0.05,-3.05,1.16,0,1,4.08,4.68,46.9,0.02,4.66,-0.2,4.14,0.72,7.1,3478,213
4615147,2000,1,3,19,28,18,83,8388.61,1020,168,-9,9.77,1.64,-0.07,5,0,0,0,1002,342,1510.08,39.04,860.91,38.99,11.15,-8070,7317,23692,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0,1,4.08,4.69,47.1,0.01,4.69,-0.3,4.14,19.43,161.2,3479,168
4615366,2000,1,3,19,28,18,83,8388.61,1025,183,1,10.3,2,0.01,5,0,0,0,1002,342,1509.87,39.04,860.93,38.98,11.19,-8838,7196,12201,-422.32,0.48,0,0.19,0.99,0.05,-3.17,1.1,0.06,1,4.08,4.71,47.2,0.02,4.69,-0.3,4.1,6.86,101.1,3480,168
4615585,2000,1,3,19,28,18,83,8382.03,1029,197,10,10.32,2.69,-0.14,5,0,0,0,1002,342,1510.45,39.04,860.87,38.97,11.17,-10118,7401,32158,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0,1,4.08,4.69,46.9,0.02,4.67,-0.4,4.14,0.58,5.5,3481,256
4615890,2000,1,3,19,28,19,83,8388.61,1019,171,-9,9.76,1.63,-0.03,5,0,0,0,1002,342,1509.99,39.05,860.92,38.98,11.16,-8838,7196,-15210,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.66,46.9,0.02,4.72,-0.1,4.14,0.53,5.5,3482,166
4616108,2000,1,3,19,28,19,83,8388.61,1020,168,-8,9.84,1.61,-0.04,5,0,0,0,1002,342,1509.49,39.05,860.97,38.98,11.14,-9350,7354,-11131,-422.32,0.48,0,0.19,1,0.05,-3.11,1.1,0.06,1,4.08,4.69,47.1,0.02,4.63,-0.4,4.14,0.51,5.6,3483,167
4616327,2000,1,3,19,28,19,83,8388.61,1010,140,-8,10.18,2.52,0.07,5,0,0,0,1002,342,1509.9,39.06,860.93,39.01,11.12,-6022,7212,-4227,-422.32,,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.71,46.9,0.01,4.69,-0.2,4.13,20.34,188.1,3484,168
4616544,2000,1,3,19,28,19,83,8387.79,1010,140,-35,9.39,1.45,-0.09,5,0,0,0,1002,342,1509.97,39.05,860.92,39.03,11.09,-3974,7382,18022,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.64,46.9,0.02,4.68,-0.3,4.13,15.36,120.9,3485,213
4616806,2000,1,3,19,28,20,83,8388.61,1022,171,-7,9.8,1.6,-0.06,5,0,0,0,66,342,1509.74,39.06,860.95,39.05,11.11,-2694,7203,-3981,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0,1,4.08,4.72,47.1,0.02,4.7,-0.1,4.14,0.61,5.8,3486,170
4617025,2000,1,3,19,28,20,83,8388.61,1021,167,-9,9.78,1.64,-0.09,5,0,0,0,1002,342,1510.46,39.07,860.89,38.98,11.11,-9350,7354,-16014,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.67,47,0.01,4.69,-0.5,4.14,0.62,5.9,3487,168
1083536412,2000,1,3,19,28,20,83,8388.35,1020,167,-11,9.77,1.64,-0.05,5,0,0,0,1002,342,1510.27,39.06,860.9,39,11.1,-7302,7366,-146,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.68,47.1,0.02,4.73,-0.2,4.14,0.59,6,3488,256
4617549,2000,1,3,19,28,20,83,8283.75,1021,172,-8,9.75,1.63,-0.04,5,0,0,0,1002,342,1510.4,39.07,860.89,39.03,11.1,-4486,7306,-21395,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,,46.6,0.02,4.69,-0.5,4.14,0.62,5.9,3489,211
4617809,2000,1,3,19,28,21,83,8388.61,1023,167,-6,9.79,1.6,-0.06,5,0,0,0,1002,342,1510.55,39.07,860.88,38.98,11.11,-9350,7354,-16014,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.68,47.1,0.02,4.69,-0.1,4.14,0.58,6.1,3490,170
4618029,2000,1,3,19,28,21,83,8388.61,1024,169,-13,9.79,1.63,-0.07,5,0,0,0,1002,342,1510.24,39.08,860.91,39.04,11.12,-2950,7186,-8580,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.68,47.5,0.02,4.68,-0.2,4.14,0.59,5.7,3491,167
4618248,2000,1,3,19,28,21,83,8388.61,1020,167,-7,9.79,1.64,0.01,5,0,0,0,1002,342,1509.77,39.09,860.96,39.01,11.11,-6022,7212,-3981,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.71,47.1,0.01,4.68,-0.2,4.1,3.87,72.4,3492,168
4618467,2000,1,3,19,28,21,83,8388.61,987,86,10,10.29,2.68,0.33,5,0,0,0,1002,342,1509.87,39.09,860.95,39.03,11.11,-4742,7385,22133,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.69,47.2,0.02,4.75,0,4.14,19.87,133.9,3493,168
4618684,2000,1,3,19,28,21,83,8388.5,972,200,10,9.96,2.69,0.42,5,0,0,0,1002,342,1510.35,39.08,860.9,39.03,11.11,-4742,7385,22133,-422.32,0.48,0,0.19,1,0.05,-3.11,1.16,0.06,1,4.08,4.69,46.9,0.02,4.67,-0.3,4.14,0.57,5.5,3494,258
4618991,2000,1,3,19,28,22,83,8388.61,1024,166,-15,9.82,1.59,-0.07,5,0,0,0,1002,342,1510.22,39.09,860.92,39.04,11.12,-3206,7301,30842,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.12,1,4.08,4.69,47,0.01,4.71,-0.2,4.14,0.56,5.7,3495,166
4620412,2000,1,3,19,28,23,115,8388.61,1021,155,-19,9.51,1.19,-0.22,5,0,0,0,1002,342,1509.69,39.07,860.96,39.04,11.13,-3718,7399,-6780,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.69,46.75,0.01,4.68,-0.2,4.13,20.33,177,3496,215
4620679,2000,1,3,19,28,23,115,8388.61,993,241,25,10.18,2.6,0.2,5,0,0,0,1002,342,1510.3,39.1,860.91,39.04,11.13,-2950,7186,17282,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.71,46.9,0.02,4.67,-0.3,4.1,6.72,31.5,3497,213
4620941,2000,1,3,19,28,24,115,8388.61,1020,166,-7,9.79,1.6,-0.05,5,0,0,0,1002,341,1510.55,39.11,860.9,39.06,11.17,-1158,7228,32158,-422.32,0.48,,0.19,0.99,0.05,-3.11,1.1,0,1,4.08,4.69,47.2,0.01,4.67,-0.5,4.14,0.53,5.3,3498,168
4621160,2000,1,3,19,28,24,115,8388.61,1022,170,-9,9.74,1.64,-0.13,5,0,0,0,1002,341,1510.54,39.12,860.9,39.07,11.13,-390,7369,17282,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0,1,4.08,4.71,46.8,0.01,4.7,-0.2,4.14,0.51,5.2,3499,168
4621379,2000,1,3,19,28,24,115,8361.58,979,86,-44,9.95,2,0.05,5,0,0,0,1002,341,1510.23,39.11,860.93,39.06,11.14,-1926,7279,-22135,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.7,46.9,0.01,4.71,-0.2,4.12,10.34,66.8,3500,301
4621729,2000,1,3,19,28,24,115,8388.61,992,103,-26,10.18,2.56,0.13,5,0,0,0,1002,341,1510.17,39.13,860.94,39.04,11.12,-3206,7301,-8580,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.73,46.8,0.02,4.68,-0.3,4.11,13.32,169.6,3501,170
4621948,2000,0,2,19,28,25,115,8374.68,1021,170,0,9.74,1.64,-0.11,5,0,0,0,1002,341,1510.3,39.13,860.93,39.09,11.2,1147,7268,-30289,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.69,47,0.02,4.71,-0.2,4.14,0.54,5.5,3502,256
4622254,2000,1,3,19,28,25,115,8388.61,1018,166,-7,9.79,1.62,-0.05,5,0,0,0,1002,341,1510.1,39.14,860.95,39.09,11.18,1147,7268,25508,-422.32,0.48,0,0.19,1,0.05,-3.11,1.1,0.06,1,4.08,4.7,,0.01,4.68,-0.2,4.13,18.39,150.4,3503,168
4622471,2000,1,3,19,28,25,115,8388.61,976,69,-7,10.26,2.58,0.28,5,0,0,0,1002,341,1509.61,39.15,861,39.07,11.23,-390,7369,32450,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0,1,4.08,4.77,47,0.01,4.67,-0.2,4.1,5.8,90.2,3504,170
4622690,2000,1,3,19,28,25,115,7969.18,1063,259,17,9.24,0.59,-0.54,5,0,0,0,1002,341,1509.75,39.15,860.99,39.08,11.23,123,7328,32450,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.69,46.8,0.02,4.67,0,4.11,13.85,175,3505,213
4622952,2000,1,3,19,28,26,115,7548.93,1021,168,-7,9.79,1.63,-0.06,5,0,0,0,1002,341,1509.87,39.15,860.98,39.08,11.21,123,7328,29623,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0,1,4.08,4.68,47,0.01,4.68,-0.5,4.14,0.59,5.9,3506,213
4623214,2000,1,3,19,28,26,115,8387.79,1023,168,-8,9.78,1.62,-0.11,5,0,0,0,1002,341,,39.15,860.97,39.09,11.19,891,7411,422,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.67,47.2,0.02,4.67,0.1,4.14,0.59,5.9,3507,211
4623474,2000,1,3,19,28,26,115,8388.61,1022,169,-4,9.73,1.65,-0.03,5,0,0,0,1002,341,1510.07,39.16,860.96,39.1,11.21,2683,7291,17078,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0,1,4.08,4.7,47.2,0.01,4.7,-0.2,4.14,0.6,6.2,3508,168
4623693,2000,1,3,19,28,26,115,8388.61,1019,167,-3,9.78,1.65,-0.07,5,0,0,0,1002,341,1509.97,39.17,860.97,39.1,11.26,2171,7193,-14121,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.64,47.1,0.02,4.68,-0.2,4.14,0.61,6.2,3509,168
4623910,2000,1,3,19,28,27,115,8388.61,1020,167,-10,9.75,1.65,-0.11,5,0,0,0,1002,341,1510.04,39.17,860.97,39.1,11.27,1915,7223,-25888,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.12,1,4.07,4.7,47.3,0.02,4.75,-0.3,4.14,0.6,6.1,3510,170
4624130,2000,1,3,19,28,27,115,8388.61,1020,168,-9,9.8,1.68,-0.08,5,0,0,0,1002,341,1510.39,39.17,860.94,39.12,11.25,4219,7395,3283,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0,1,4.08,4.69,47.2,0.01,4.71,-0.4,4.14,0.6,5.9,3511,167
4624349,2000,1,3,19,28,27,115,8388.61,1021,169,-9,9.8,1.65,-0.05,5,0,0,0,1002,341,1510.27,39.18,860.95,39.12,11.26,4219,7395,-6440,-422.32,0.48,0,,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.69,47.4,0.02,4.71,-0.3,4.1,3.44,67.8,3512,168
4624568,2000,1,3,19,28,27,115,8388.61,1067,272,25,9.83,1.59,-0.14,5,0,0,0,1002,341,1510.93,39.18,860.89,39.1,11.22,163,-921,-28895,262.39,2.1,0,0.19,0.99,0.05,-3.17,1.1,0,1,4.08,4.69,47.2,0.02,4.7,-0.3,4.13,20.26,155.6,3513,168
4624785,2000,1,3,19,28,27,115,8388.61,1067,274,32,9.32,0.74,-0.47,5,0,0,0,1002,341,1510.69,39.18,860.92,39.11,11.21,3707,7359,17078,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.72,47.4,0.01,4.73,-0.3,4.1,3.43,65.6,3514,170
4625004,2000,1,3,19,28,28,115,8388.61,1052,237,11,9.5,0.9,-0.35,5,0,0,0,1002,341,1510.47,39.19,860.94,39.1,11.2,2171,7193,-30289,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.73,47.2,0.02,4.69,-0.1,4.13,18.02,147.3,3515,168
4625223,2000,1,3,19,28,0,48,8388.51,1022,173,-5,10.24,2.09,0.12,5,0,0,0,1002,341,1510.69,39.18,860.92,39.09,11.21,1403,7253,4533,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0,1,4.08,4.71,46.5,0.02,4.72,-0.4,4.12,11.47,43.2,3516,213
4625485,2000,1,3,19,28,28,115,8388.61,1026,166,-10,9.79,1.62,-0.09,5,0,0,0,1002,341,1509.9,39.19,860.99,39.12,11.17,4219,7395,11933,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.72,46.9,,4.72,-0.1,4.14,0.6,6.1,3517,168
4625704,2000,1,3,19,28,28,115,8388.61,1026,170,-7,9.83,1.62,-0.08,5,0,0,0,1002,341,1510.6,39.2,860.93,39.12,11.18,4475,7378,19615,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.7,46.7,0.02,4.71,-0.3,4.14,0.6,6.1,3518,168
4625922,2000,1,3,19,28,29,115,8388.61,1014,173,-8,9.82,1.64,-0.1,5,0,0,0,1002,341,1510.46,39.2,860.94,39.13,11.16,4987,7344,-15210,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.73,47,0.01,4.66,-0.1,4.14,0.57,6,3519,170
4626141,2000,1,3,19,28,29,115,8388.61,1015,169,-13,9.81,1.61,-0.07,5,0,0,0,1002,341,1510.48,39.21,860.95,39.11,11.11,3707,7359,13431,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.12,1,4.08,4.72,47.2,0.01,4.67,-0.1,4.14,0.59,6.3,3520,168
4626360,2000,1,3,19,28,29,115,8388.51,1019,166,-4,9.78,1.64,-0.07,5,0,0,0,1002,341,1510.59,,860.93,39.14,11.11,6267,7258,-3981,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.65,46.9,0.02,4.68,-0.1,4.1,4.53,66.9,3521,213
4626624,2000,1,3,19,28,29,115,8388.61,1063,262,18,9.35,0.5,-0.41,5,0,0,0,1002,341,1510.54,39.21,860.94,39.14,11.11,6011,7284,-3981,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.7,47.2,0.01,4.66,-0.3,4.13,18.75,199.6,3522,168
4626841,2000,1,3,19,28,30,115,8388.61,975,72,-45,9.52,0.89,0.13,5,0,0,0,1002,341,1510.25,39.22,860.97,39.17,11.07,9339,7394,22620,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.7,46.8,0.01,4.7,-0.2,4.11,4.61,32,3523,170
4627060,2000,1,3,19,28,30,115,8178.48,1022,165,-12,9.76,1.64,-0.1,5,0,0,0,1002,341,1509.99,39.21,860.99,39.12,11.06,4475,7378,30291,0,-33.51,-349.37,0.19,0.99,0.05,-3.05,1.1,0,1,4.08,4.65,46.9,0.02,4.72,0,4.14,0.55,5.5,3524,256
4627365,2000,1,3,19,28,30,115,8388.61,1020,169,-11,9.81,1.6,-0.08,5,0,0,0,1002,341,1510.71,39.22,860.93,39.16,11.05,8315,7206,10829,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.16,0.06,1,4.08,4.65,47,0.01,4.73,-0.3,4.14,0.53,5.5,3525,170
4627585,2000,1,3,19,28,30,115,8388.61,968,59,-5,10.28,2.63,0.33,5,0,0,0,1002,341,1510.58,39.23,860.94,39.16,11.04,7803,7420,-27835,-422.32,0.48,0,0.19,,0.05,-3.05,1.16,0.06,1,4.08,4.65,47.2,0.02,4.74,-0.3,4.1,4.3,34.7,3526,170
4627804,2000,1,3,19,28,31,115,8388.61,993,105,-33,10.04,2.59,0.34,5,0,0,0,1002,341,1509.88,39.23,861.01,39.18,11.03,10363,7327,-20417,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.67,47.4,0.02,4.72,-0.2,4.13,20.14,174.1,3527,168
4628023,2000,1,3,19,28,31,115,8388.2,1020,171,-8,9.75,1.64,-0.05,5,0,0,0,1002,341,1510.37,39.23,860.06,39.16,11.03,8315,7206,-32450,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.67,47.2,0.02,4.72,-0.3,4.14,0.56,5.5,3528,213
4628287,2000,1,3,19,28,31,115,8388.61,1022,166,-10,9.77,1.63,-0.08,5,0,0,0,1002,341,1510.37,39.24,860.97,39.16,11.02,7803,7420,-7364,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0,1,4.08,4.68,47.4,0.01,4.72,-0.2,4.14,0.53,5.3,3529,168
4628504,2000,1,3,19,28,31,115,4.69,1012,151,-6,10.19,2.51,0.19,5,0,0,0,1002,341,1510.94,39.24,860.92,39.18,11,9851,7296,-15826,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.07,4.69,47.2,0.01,4.73,-0.1,4.1,5.04,29.9,3530,170
4628723,2000,1,3,19,28,31,115,8388.61,1022,156,-20,9.61,1.23,-0.19,5,0,0,0,1002,341,1510.97,39.24,860.91,39.21,11.01,12667,7252,-25040,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.67,47,0.02,,-0.3,4.1,10.84,143.8,3531,213
4628985,2000,1,3,19,28,32,115,8388.61,1018,168,-14,9.82,1.62,-0.05,5,0,0,0,1002,341,1511.11,39.25,860.91,39.17,11.01,9083,7285,23092,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.68,46.8,0.01,4.68,-0.3,4.14,0.55,5.5,3532,170
4629204,2000,1,3,19,28,32,115,8388.61,1022,171,-9,9.8,1.62,-0.02,5,0,0,0,1002,341,1510.78,39.25,860.94,39.21,10.99,12667,7252,25640,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.7,47.2,0.02,4.69,0,4.14,0.53,5.8,3533,168
4629424,2000,1,3,19,28,32,115,8381.24,1021,166,-19,9.42,1.25,-0.23,5,0,0,0,1002,342,1511.38,39.24,860.88,39.21,11.01,12667,7252,-25040,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0,1,4.08,4.69,47.2,0.01,4.68,-0.3,4.1,6.63,99.4,3534,301
4629776,2000,1,3,19,28,32,115,8388.61,1046,86,-42,9.41,0.7,-0.32,5,0,0,0,1002,342,1511.07,39.25,,39.2,10.99,11899,7225,6436,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.72,47.3,0.02,4.72,-0.2,4.13,17.34,108.1,3535,168
4629993,2000,1,3,19,28,33,115,8374.68,1019,170,-8,9.79,1.64,-0.1,5,0,0,0,1002,342,1510.17,39.25,860.99,39.21,10.97,12667,7252,-3557,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.06,1,4.08,4.72,46.7,0.01,4.73,-0.2,4.14,0.53,5.2,3536,256
4630300,2000,1,3,19,28,33,115,8388.61,1021,169,-10,9.79,1.59,-0.09,5,0,0,0,1002,341,1510.43,39.26,860.97,39.23,10.98,14459,7388,1822,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.16,0.06,1,4.08,4.74,46.7,0.02,4.71,-0.2,4.14,0.53,5.5,3537,168
4630519,2000,1,3,19,28,33,115,8388.61,1010,139,-26,9.63,1.39,-0.17,5,0,0,0,1002,341,1510.68,39.27,860.95,39.17,10.95,9339,7394,-32758,-422.32,0.48,0,0.19,0.99,0.05,-3.11,1.1,0.06,1,4.08,4.69,46.6,0.02,4.7,-0.2,4.13,16.15,95.1,3538,168
4630736,2000,1,3,19,28,33,115,8178.89,1013,157,-6,10.12,2.23,0.14,5,0,0,0,1002,341,1510.41,39.27,860.98,39.22,10.95,13691,7312,-20213,-422.32,0.48,0,0.19,0.99,0.05,-3.05,1.1,0.12,1,4.08,4.7,46.9,0.02,4.73,-0.2,4.11,6.22,28.2,3539,213
