# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
8.5635783,678.7601566,24.1400288,-10.4338754,24.3874272,10.4408439,49.431539,0.0250351,49.4315454,0.0290181,3.4649122,0.3814005,42.7033302,-77.1911251,9.7993004,0.7794096,-0.0000005,4.5156025,0.0070807,1184,82,0.0781087,0.0013322,70.6379089,55.4703209,1.9262875,0.0755908,1455250.5658188,0,0.8468634,0.5175713,0.5185205,0.2686991,0.1281294,0.1207428,0.1339141,0.2558386,-0.0000811,0,0,0,0,0.0022116,0.0026357,7.874,48.6945887,73.6301915,0.0323815,3.9839823,4.8030589,838.6003948,334.2095537,0.05,0.361471
8.6135783,679.9541196,23.6185552,-10.4261144,23.8689115,10.4301944,49.6043433,0.0252628,49.6043498,0.02918,3.4480117,0.2917062,42.7033302,-77.191123,9.7992966,0.4363505,0,5.443777,0.0133868,1184,82,0.0781087,0.0013322,70.8254521,55.4703209,1.9501056,0.073922,1422969.0769017,0,0.8086563,0.5175077,0.5178093,0.2687059,0.1280914,0.1207104,0.0742417,0.1411717,0.0003508,0,0,0,0,0.003361,0.0025804,7.874,48.6945887,73.3786802,0.0322031,3.7979829,4.7952982,838.4795471,334.2048507,0.05,0.3621399
8.6635783,681.1220159,23.0973606,-10.4184492,23.3515086,10.4205498,49.776422,0.0254904,49.7764285,0.029341,3.4358245,0.2092228,42.7033302,-77.1911208,9.7992929,0.084432,-0.0000062,5.7463899,0.0844554,1184,82,0.0781087,0.0013322,71.0219029,55.4703209,1.9750549,0.0722646,1390918.0521144,0,0.7721661,0.517445,0.5174564,0.2687124,0.1280537,0.1206789,0.0142206,0.0238719,-0.0004658,0,0,0,0,0.0039189,0.0025252,7.874,48.6945887,73.0959174,0.0324713,3.6192907,4.7877069,838.3613377,334.2002504,0.05,0.363929
8.7135783,682.2638687,22.5770076,-10.387999,22.835455,10.3902607,49.9479664,0.0257178,49.947973,0.0295011,3.4258914,0.2167822,42.7033302,-77.1911187,9.7992893,0.1513932,-0.0000005,5.7717385,0.0427429,1184,82,0.0781087,0.0013322,70.9838721,55.4703209,1.970225,0.0707739,1362085.4277122,0,0.7404923,0.517389,0.5174257,0.2687181,0.1280197,0.1206512,0.0255475,0.0458386,-0.0000465,0,0,0,0,0.004122,0.0024703,7.874,48.6945887,72.806443,0.0330055,3.624748,4.7802848,838.2457638,334.1957526,0.05,0.3649138
8.7635783,683.3797588,22.0590604,-10.3322769,22.321415,10.3372527,50.1189414,0.0259451,50.1189481,0.0296604,3.4122461,0.3206997,42.7033302,-77.1911167,9.7992858,0.7178485,-0.0000006,6.4215648,0.0010768,1184,82,0.0781087,0.0013322,70.6702078,55.4703209,1.9303895,0.0694905,1337249.929519,0,0.7147795,0.5173411,0.5181479,0.2687229,0.1279904,0.1206278,0.1231136,0.2322433,0.0000927,0,0,0,0,0.0052928,0.0024156,7.874,48.6945887,72.5037582,0.0337071,3.8480376,4.7730315,838.1328173,334.1913571,0.05,0.3661607
8.8135783,684.469816,21.5436509,-10.2817125,21.8094009,10.2897971,50.2891222,0.0261725,50.289129,0.0298191,3.3942707,0.4078142,42.7033302,-77.1911146,9.7992824,1.2204128,-0.0000058,7.5782508,-0.0036281,1184,82,0.0781087,0.0013322,70.4006103,55.4703209,1.8961505,0.0682077,1312433.7971753,0,0.6904423,0.5172935,0.519578,0.2687277,0.127961,0.1206048,0.2122852,0.394468,0.0003095,0,0,0,0,0.0076513,0.002361,7.874,48.6945887,72.1558845,0.0345222,4.0517057,4.7659461,838.0224865,334.1870634,0.05,0.3669963
8.8635783,685.5341718,21.0310371,-10.2269177,21.2994673,10.2397593,50.4582724,0.0264,50.4582793,0.0299775,3.370873,0.5126641,42.7033302,-77.1911125,9.799279,1.8299823,0.0000086,9.5125963,-0.0056765,1184,82,0.0781087,0.0013322,70.0842116,55.4703209,1.8559678,0.0670155,1289369.7171289,0,0.6698673,0.5172495,0.5222567,0.268732,0.1279337,0.1205838,0.3237336,0.5879454,0.0004148,0,0,0,0,0.0124888,0.0023066,7.874,48.6945887,71.7310166,0.0352854,4.3266153,4.7590278,837.9147565,334.1828708,0.05,0.3676563
8.9135783,686.5729566,20.5206624,-10.1895877,20.7913647,10.2044725,50.6261554,0.0266278,50.6261624,0.0301359,3.3441383,0.5509652,42.7033302,-77.1911104,9.7992758,2.1188301,0.0000049,11.8034368,-0.0084375,1184,82,0.0781087,0.0013322,69.9380582,55.4703209,1.8374063,0.0657403,1264716.1166781,0,0.6464813,0.5172027,0.5238329,0.2687366,0.1279043,0.1205618,0.3777992,0.6741072,0.0003997,0,0,0,0,0.019982,0.0022523,7.874,48.6945887,71.1990634,0.0359165,4.5006025,4.7522757,837.8096155,334.1787791,0.05,0.3687655
8.9635783,687.586266,20.0119457,-10.1617779,20.2848614,10.1768742,50.792666,0.0268561,50.7926731,0.0302945,3.3162676,0.554111,42.7033302,-77.1911084,9.7992726,2.2321183,-0.000006,14.2399705,-0.0100528,1184,82,0.0781087,0.0013322,69.8812712,55.4703209,1.8301944,0.0644456,1239694.4985995,0,0.6219562,0.5171555,0.5244773,0.2687411,0.1278745,0.1205399,0.3992214,0.7003797,0.0000008,0,0,0,0,0.030264,0.0021982,7.874,48.6945887,70.5476437,0.036393,4.6414677,4.7456892,837.7070528,334.1747877,0.05,0.3694862
9.0135783,688.5741682,19.5042334,-10.150632,19.7796977,10.1629772,50.9578008,0.0270848,50.957808,0.0304535,3.2895772,0.5007752,42.7033302,-77.1911064,9.7992695,2.0320168,-0.0000101,16.5096731,-0.0137476,1184,82,0.0781087,0.0013322,69.9812195,55.4703209,1.8428878,0.0630634,1212996.7739076,0,0.5940697,0.5171054,0.5232249,0.2687458,0.1278425,0.120517,0.3614543,0.6233622,0.0000446,0,0,0,0,0.0424842,0.0021443,7.874,48.6945887,69.77747,0.0366676,4.6914173,4.7392679,837.6070618,334.1708963,0.05,0.3701442
9.0635783,689.5366896,18.9966587,-10.1461639,19.275504,10.1553601,51.1216959,0.0273142,51.1217032,0.0306129,3.2668044,0.4320847,42.7033302,-77.1911044,9.7992664,1.710669,-0.000003,18.2119616,-0.014292,1184,82,0.0781087,0.0013322,70.1443327,55.4703209,1.8636032,0.0616666,1186025.8278056,0,0.5660527,0.517055,0.521451,0.2687505,0.1278101,0.1204944,0.3016195,0.5081277,-0.0002358,0,0,0,0,0.0540666,0.0020905,7.874,48.6945887,68.906599,0.0367556,4.7188757,4.7330115,837.5096399,334.167105,0.05,0.3712371
9.1135783,690.4738514,18.4900444,-10.11888,18.7726213,10.128508,51.2844911,0.0275442,51.2844985,0.0307728,3.2449294,0.4415206,42.7033302,-77.1911024,9.7992635,1.8407652,-0.0000092,19.8593407,-0.0163742,1184,82,0.0781087,0.0013322,70.0776571,55.4703209,1.8551354,0.060516,1163797.678248,0,0.5457177,0.5170138,0.5220755,0.2687543,0.1277834,0.1204761,0.3257174,0.5374266,-0.0004718,0,0,0,0,0.0667597,0.002037,7.874,48.6945887,67.95369,0.0365712,4.9438752,4.7269199,837.4147836,334.1634135,0.05,0.3719355
9.1635783,691.3857153,17.9845853,-10.1101871,18.271131,10.1179927,51.4461846,0.0277751,51.4461921,0.0309332,3.223185,0.3973592,42.7033302,-77.1911004,9.7992606,1.6263297,0.0000219,21.4702396,-0.017822,1184,82,0.0781087,0.0013322,70.1873368,55.4703209,1.8690648,0.0592438,1139237.5721085,0,0.5218342,0.5169683,0.520955,0.2687584,0.1277537,0.1204563,0.2860764,0.4533396,-0.0003265,0,0,0,0,0.0814184,0.0019836,7.874,48.6945887,66.9199398,0.0361276,5.0516606,4.7209928,837.3224886,334.1598216,0.05,0.372636
9.2135783,692.2722929,17.4783244,-10.1333862,17.7701007,10.1370671,51.6069124,0.0280067,51.60692,0.031094,3.2069697,0.2731551,42.7033303,-77.1910984,9.7992578,0.8034174,0.0000029,22.2173388,-0.0300798,1184,82,0.0781087,0.0013322,70.6218591,55.4703209,1.9242492,0.0577009,1109479.8593581,0,0.4920718,0.5169136,0.5179199,0.2687633,0.1277175,0.1204328,0.1381075,0.1737726,0.000384,0,0,0,0,0.0919097,0.0019303,7.874,48.6945887,65.8242882,0.0355533,4.9336029,4.7152301,837.2327542,334.1563295,0.05,0.3733461
9.2635783,693.1335435,16.9717441,-10.1279517,17.2697455,10.1307086,51.7669383,0.0282392,51.766946,0.0312552,3.1943721,0.2363259,42.7033303,-77.1910965,9.799255,0.5475125,-0.0000095,22.5721123,-0.0426058,1184,82,0.0781087,0.0013322,70.761249,55.4703209,1.9419518,0.0564346,1085045.5055109,0,0.4701349,0.5168688,0.517341,0.2687671,0.1276876,0.120414,0.0934347,0.0826826,-0.0001945,0,0,0,0,0.0991758,0.0018772,7.874,48.6945887,64.7023062,0.0350161,5.0260764,4.709632,837.1455813,334.152937,0.05,0.3740146
9.3135783,693.9694756,16.4656254,-10.1180721,16.7704663,10.1203453,51.9263688,0.0284724,51.9263766,0.0314166,3.1830363,0.2144917,42.7033303,-77.1910945,9.7992524,0.390448,-0.0000237,22.7347052,-0.0566886,1184,82,0.0781087,0.0013322,70.8478021,55.4703209,1.952944,0.0552164,1061543.67198,0,0.4497745,0.5168259,0.5170676,0.2687708,0.1276588,0.1203964,0.066332,0.024921,-0.00016,0,0,0,0,0.1051,0.0018243,7.874,48.6945887,63.5688617,0.0345184,5.1419942,4.7041984,837.0609715,334.1496442,0.05,0.3747848
9.3635783,694.7801112,15.9597881,-10.1193852,16.2721877,10.1208198,52.0852656,0.0287065,52.0852735,0.0315782,3.1732092,0.1704004,42.7033303,-77.1910926,9.7992498,0.0131742,-0.0000079,22.6376165,-1.417624,1184,82,0.0781087,0.0013322,71.0593029,55.4703209,1.9798047,0.0538861,1035892.2986279,0,0.4280827,0.5167793,0.5167796,0.2687747,0.1276271,0.1203775,0.0022139,-0.0158233,0.0003081,0,0,0,0,0.0199795,0.0017716,7.874,48.6945887,62.4326582,0.0340245,5.1632451,4.6989293,836.9789226,334.1464511,0.05,0.3754264
9.4135783,695.565444,15.4534133,-10.1326643,15.7744904,10.1332231,52.2437442,0.0289413,52.2437522,0.03174,3.1664751,0.1064246,42.7033303,-77.1910907,9.7992473,0.6008765,-0.0000081,-22.1829866,-0.0194255,1184,82,0.0781087,0.0013322,70.7314103,55.4703209,1.9381622,0.0524219,1007671.3726865,0,0.4054996,0.5167282,0.5172956,0.2687789,0.1275921,0.1203572,0.102694,0.310487,0.0004242,0,0,0,0,-0.1110177,0.001719,7.874,48.6945887,61.3066181,0.0336576,5.0807365,4.6938246,836.899435,334.1433577,0.05,0.3761166
9.4635783,696.3254478,14.9467842,-10.1274445,15.277574,10.1278005,52.4019502,0.0291769,52.4019583,0.0319017,3.161947,0.0849176,42.7033303,-77.1910887,9.7992449,0.8360612,-0.0000056,-21.4116,-0.0108486,1184,82,0.0781087,0.0013322,70.6032923,55.4703209,1.9218912,0.0511188,982555.1375484,0,0.3859093,0.5166829,0.5177708,0.2687825,0.1275607,0.1203397,0.1438438,0.3848516,-0.000227,0,0,0,0,-0.1087733,0.0016665,7.874,48.6945887,60.214743,0.033234,5.1053824,4.6888846,836.8225103,334.1403641,0.05,0.376755
9.5135783,697.060138,14.4410242,-10.1031049,14.7821417,10.1036048,52.5599344,0.0294132,52.5599426,0.0320635,3.1572985,0.1004986,42.7033303,-77.1910868,9.7992426,0.6851053,0.0000055,-20.6744477,-0.0124014,1184,82,0.0781087,0.0013322,70.6850631,55.4703209,1.9322761,0.0499818,960637.6097631,0,0.3686215,0.5166435,0.5173784,0.2687856,0.1275332,0.1203248,0.1173678,0.3325162,0.0002304,0,0,0,0,-0.1060806,0.0016143,7.874,48.6945887,59.162961,0.0328114,5.2316001,4.6841091,836.7481474,334.1374701,0.05,0.3774337
9.5635783,697.7695703,13.9363867,-10.0889605,14.2884031,10.0894201,52.7176677,0.0296502,52.7176761,0.0322251,3.152077,0.0962932,42.7033303,-77.1910849,9.7992403,0.7361795,-0.0000046,-20.0552093,-0.0052847,1184,82,0.0781087,0.0013322,70.6571059,55.4703209,1.9287256,0.0487202,936328.33645,0,0.3502626,0.5165999,0.5174467,0.268789,0.1275024,0.1203086,0.1262992,0.348216,-0.0004805,0,0,0,0,-0.1050598,0.0015623,7.874,48.6945887,58.1454288,0.0323501,5.2613838,4.6794978,836.6763417,334.1346756,0.05,0.3780681
9.6135783,698.4537737,13.4317088,-10.0939311,13.7957664,10.0941035,52.8751715,0.0298879,52.8751799,0.0323867,3.1483913,0.0590013,42.7033303,-77.1910829,9.7992381,1.1921396,0.0000088,-19.1949768,0.0031187,1184,82,0.0781087,0.0013322,70.4124542,55.4703209,1.8976547,0.0472185,907411.6054342,0,0.3297903,0.5165482,0.5187275,0.2687928,0.1274655,0.1202898,0.2071652,0.4952778,0.0003438,0,0,0,0,-0.1024609,0.0015106,7.874,48.6945887,57.1635313,0.0319063,5.1286268,4.6750505,836.6070902,334.1319806,0.05,0.3787385
9.6635783,699.1127468,12.9271471,-10.1018604,13.3044244,10.1018794,53.0325199,0.0301261,53.0325285,0.032548,3.1458824,0.0195815,42.7033303,-77.191081,9.799236,1.728039,-0.0000046,-18.2974643,0.0087091,1184,82,0.0781087,0.0013322,70.133223,55.4703209,1.8621923,0.0456448,877117.3490102,0,0.309483,0.5164941,0.5209717,0.2687968,0.1274265,0.1202708,0.3047887,0.6667321,0.0002877,0,0,0,0,-0.0996352,0.001459,7.874,48.6945887,56.2260012,0.0314994,4.9467145,4.6707671,836.5403913,334.1293849,0.05,0.3797378
9.7135783,699.7464508,12.4207583,-10.1328047,12.8133641,10.1329425,53.1898404,0.0303649,53.1898491,0.0327088,3.147549,0.0528495,42.7033303,-77.1910791,9.799234,2.7949646,0.0000006,-16.7258497,0.0104146,1184,82,0.0781087,0.0013322,69.6027777,55.4703209,1.7948256,0.0437638,840923.0064558,0,0.2881074,0.5164296,0.527616,0.2688013,0.1273793,0.120249,0.5074353,1.0010822,-0.0000727,0,0,0,0,-0.0905663,0.0014077,7.874,48.6945887,55.3483436,0.0311664,4.5691063,4.6666482,836.476252,334.1268888,0.05,0.3810121
9.7635783,700.3548441,11.9153535,-10.0875006,12.3244166,10.0875038,53.347261,0.030604,53.3472698,0.0328691,3.1489035,0.0079826,42.7033303,-77.1910771,9.7992321,2.2308869,-0.0000019,-15.4175234,0.0137088,1184,82,0.0781087,0.0013322,69.8788892,55.4703209,1.8298918,0.0426309,819109.8367469,0,0.2713326,0.5163908,0.523694,0.2688039,0.1273506,0.1202363,0.3989191,0.810655,-0.0001583,0,0,0,0,-0.0810972,0.0013567,7.874,48.6945887,54.5453733,0.030948,4.6560257,4.6626934,836.4146705,334.1244922,0.05,0.381778
9.8135783,700.9380148,11.4117428,-10.0550656,11.8381873,10.0550777,53.5047077,0.0308434,53.5047166,0.0330288,3.1487785,0.0155871,42.7033303,-77.1910752,9.7992302,1.9100633,-0.0000005,-14.2914078,0.018114,1184,82,0.0781087,0.0013322,70.0399399,55.4703209,1.8503453,0.0413377,794219.6420161,0,0.2541668,0.5163465,0.5217736,0.2688068,0.1273175,0.1202221,0.338573,0.7009938,0.0004671,0,0,0,0,-0.0741122,0.001306,7.874,48.6945887,53.8038985,0.030842,4.6319107,4.6589029,836.3556449,334.1221951,0.05,0.3824458
9.8635783,701.4960498,10.9099902,-10.0151436,11.3548427,10.0152644,53.6621128,0.0310832,53.6621218,0.0331879,3.147152,0.049206,42.7033303,-77.1910733,9.7992284,1.3447385,0.0000037,-13.4629796,0.025787,1184,82,0.0781087,0.0013322,70.331306,55.4703209,1.8873489,0.0401311,770997.89115,0,0.2382833,0.5163051,0.5190593,0.2688095,0.1272863,0.1202094,0.2346698,0.5123678,-0.0000161,0,0,0,0,-0.0697844,0.0012557,7.874,48.6945887,53.1112925,0.0308462,4.6478882,4.6552756,836.2991627,334.119997,0.05,0.3831326
9.9135783,702.0290469,10.4102266,-9.9748219,10.8745857,9.9751741,53.8193949,0.0313232,53.819404,0.0333464,3.1438506,0.083824,42.7033303,-77.1910714,9.7992267,0.6593567,-0.0000013,-12.936783,0.0518658,1184,82,0.0781087,0.0013322,70.6978583,55.4703209,1.9339011,0.0389566,748396.4779893,0,0.2241984,0.5176216,0.5183043,0.2701687,0.1272556,0.1201973,0.1128656,0.287124,-0.0003204,0,0,0,0,-0.0683809,0.0012058,7.874,48.6945887,52.4526325,0.0309538,4.6693144,4.6518111,836.245215,334.1178976,0.05,0.3837752
9.9635783,702.5371075,9.9124783,-9.9410683,10.397565,9.941665,53.9764665,0.0315635,53.9764757,0.0335045,3.1388108,0.1089229,42.7033303,-77.1910694,9.799225,0.047181,-0.0000012,-12.7407388,0.7060139,1184,82,0.0781087,0.0013322,71.0381399,55.4703209,1.977117,0.0377228,724660.9369892,0,0.2106417,0.5193665,0.5193701,0.2719585,0.127223,0.120185,0.0079356,0.0863433,0.0004783,0,0,0,0,-0.0707343,0.0011564,7.874,48.6945887,51.8116606,0.0311767,4.6456837,4.6485087,836.1937911,334.1158963,0.05,0.3844024
10.0135783,703.02031,9.4158165,-9.9176166,9.9235004,9.9183277,54.1332738,0.031804,54.1332832,0.033662,3.1334103,0.1187697,42.7033303,-77.1910675,9.7992235,0.3290202,-0.0000032,12.6411714,0.0939831,1184,82,0.0781087,0.0013322,70.8797415,55.4703209,1.9570003,0.0363405,698077.2560803,0,0.1963109,0.5214138,0.5215873,0.2740561,0.127186,0.1201717,0.0557904,0.0339561,-0.0004226,0,0,0,0,0.0750318,0.0011074,7.874,48.6945887,51.1770085,0.0317154,4.5325797,4.645368,836.1448841,334.113993,0.05,0.3850597
10.0635783,703.4787266,8.9212915,-9.8646754,9.4531337,9.8661943,54.2897719,0.0320448,54.2897814,0.0338191,3.1260669,0.1731187,42.7033303,-77.1910656,9.799222,1.7138987,-0.0000024,12.9481002,0.0056833,1184,82,0.0781087,0.0013322,70.1394174,55.4703209,1.862979,0.0354755,681431.0225512,0,0.189082,0.5227497,0.5272103,0.2754235,0.1271626,0.1201636,0.3021583,0.4801199,0.0003848,0,0,0,0,0.0826065,0.0010588,7.874,48.6945887,50.5387091,0.0323949,4.6777204,4.6423882,836.0984841,334.1121873,0.05,0.3857346
10.1135783,703.9124804,8.4293125,-9.8100386,8.9868635,9.8127377,54.4458391,0.0322859,54.4458486,0.0339759,3.1161526,0.2301366,42.7033303,-77.1910637,9.7992206,3.1768543,-0.0000056,13.6249569,-0.0046929,1184,82,0.0781087,0.0013322,69.4198767,55.4703209,1.7715971,0.0346673,665882.2074229,0,0.1844076,0.5240375,0.5384559,0.2767407,0.1271405,0.1201562,0.582616,0.9365885,0.000196,0,0,0,0,0.0957837,0.0010109,7.874,48.6945887,49.8759779,0.0331136,4.8277635,4.6395688,836.0545815,334.1104787,0.05,0.386399
10.1635783,704.3217144,7.9404776,-9.7587163,8.5251654,9.7627723,54.6013229,0.0325272,54.6013326,0.0341324,3.1027829,0.2813889,42.7033303,-77.1910618,9.7992192,4.5598961,-0.0000081,14.8451251,-0.0085551,1184,82,0.0781087,0.0013322,68.7928792,55.4703209,1.6919683,0.033846,650081.4202179,0,0.1806177,0.525388,0.5533246,0.2781212,0.1271179,0.1201489,0.8667278,1.3472442,0.0003035,0,0,0,0,0.1192944,0.0009634,7.874,48.6945887,49.1662017,0.0338407,4.9487228,4.6369088,836.01316,334.1088667,0.05,0.3870301
10.2135783,704.7065358,7.4523544,-9.7611596,8.0674257,9.7644298,54.7561269,0.0327689,54.7561367,0.0342887,3.0896231,0.2526899,42.7033303,-77.1910599,9.799218,4.5190037,-0.0000054,15.9635282,-0.0067311,1184,82,0.0781087,0.0013322,68.8105808,55.4703209,1.6942164,0.0321806,618071.7254087,0,0.1640338,0.5282632,0.555905,0.2810573,0.1270713,0.1201346,0.8580576,1.3013084,0.0004805,0,0,0,0,0.1525954,0.0009166,7.874,48.6945887,48.3958098,0.0345644,4.6603527,4.6344075,835.9742118,334.107351,0.05,0.3876917
10.2635783,705.0669592,6.9648122,-9.7338155,7.6141721,9.7374974,54.9102917,0.0330108,54.9103016,0.0344449,3.0768502,0.2677543,42.7033303,-77.191058,9.7992168,5.3701077,-0.0000012,17.0933281,-0.007498,1184,82,0.0781087,0.0013322,68.4474079,55.4703209,1.6480933,0.0310342,596034.5403663,0,0.1558567,0.5303609,0.5679606,0.2831971,0.1270386,0.1201252,1.0416623,1.5289795,0.0000287,0,0,0,0,0.1881252,0.0008705,7.874,48.6945887,47.5690826,0.0352827,4.6043415,4.6320647,835.9377307,334.1059312,0.05,0.3883366
10.3135783,705.4030555,6.479442,-9.6851944,7.166612,9.6901974,55.0637772,0.033253,55.0637872,0.0346009,3.0622148,0.3113423,42.7033303,-77.1910561,9.7992157,6.8594941,-0.0000008,18.4742768,-0.0099121,1184,82,0.0781087,0.0013322,67.8517033,55.4703209,1.5724387,0.0302847,581621.6549431,0,0.1538462,0.5317898,0.5887519,0.2846535,0.127017,0.1201192,1.3795074,1.9382269,-0.0001671,0,0,0,0,0.2307636,0.0008252,7.874,48.6945887,46.6807305,0.035983,4.7092817,4.6298801,835.9037116,334.1046073,0.05,0.3890411
10.3635783,705.7149341,5.9960118,-9.6483856,6.7254083,9.6542418,55.216491,0.0334955,55.2165012,0.0347569,3.0461385,0.3362154,42.7033303,-77.1910543,9.7992147,8.0553381,-0.0000065,19.9727915,-0.0109693,1184,82,0.0781087,0.0013322,67.4071856,55.4703209,1.5159848,0.0293706,564050.1737304,0,0.1492672,0.533597,0.6073616,0.2864946,0.1269903,0.1201121,1.6658445,2.2382207,0.0001135,0,0,0,0,0.2867702,0.0007808,7.874,48.6945887,45.7200488,0.0366586,4.7216469,4.6278529,835.8721451,334.1033788,0.05,0.389816
10.4135783,706.002696,5.5149486,-9.5901833,6.2916327,9.5979332,55.3683595,0.0337383,55.3683698,0.0349128,3.0281982,0.3856223,42.7033303,-77.1910524,9.7992137,9.760391,-0.0000066,21.6725947,-0.0126963,1184,82,0.0781087,0.0013322,66.8207541,55.4703209,1.4415079,0.0288372,553792.3310679,0,0.1498688,0.5346872,0.6325985,0.2876046,0.1269745,0.1201081,2.0969843,2.6721418,-0.0001816,0,0,0,0,0.3502677,0.0007375,7.874,48.6945887,44.6795075,0.0372953,4.8717867,4.6259824,835.8430186,334.1022453,0.05,0.390515
10.4635783,706.2664872,5.0371478,-9.536318,5.8666702,9.5457545,55.5192594,0.0339814,55.5192698,0.0350688,3.0074842,0.4243428,42.7033303,-77.1910506,9.7992128,11.3089226,-0.0000023,23.6600208,-0.0135277,1184,82,0.0781087,0.0013322,66.3320204,55.4703209,1.3794386,0.0282651,542792.6060443,0,0.1489988,0.5358866,0.6546644,0.2888253,0.1269575,0.1201039,2.5114116,3.0300845,-0.0001553,0,0,0,0,0.4345267,0.0006952,7.874,48.6945887,43.5471916,0.037886,4.9804152,4.6242677,835.8163182,334.1012062,0.05,0.3913235
10.5135783,706.5064222,4.5603152,-9.5286622,5.4514737,9.5372757,55.669117,0.0342249,55.6691275,0.0352249,2.986987,0.4052447,42.7033303,-77.1910487,9.799212,11.9648749,-0.0000062,25.5252314,-0.0126379,1184,82,0.0781087,0.0013322,66.136539,55.4703209,1.3546124,0.0270105,518689.4212737,0,0.1384369,0.5386321,0.6660925,0.2916177,0.1269196,0.1200948,2.6933932,3.0950568,-0.0004666,0,0,0,0,0.5538117,0.0006544,7.874,48.6945887,42.3171638,0.0384291,4.8001212,4.6227083,835.7920347,334.1002612,0.05,0.3920724
10.5635783,706.7225443,4.0848357,-9.4966241,5.0482868,9.5055752,55.8179521,0.0344686,55.8179628,0.0353811,2.9663643,0.4124199,42.7033303,-77.1910469,9.7992113,13.1376648,-0.0000062,27.4207687,-0.0124762,1184,82,0.0781087,0.0013322,65.8032289,55.4703209,1.3122819,0.0261676,502492.4067042,0,0.1329209,0.5405747,0.6814377,0.293592,0.1268937,0.120089,3.0281522,3.2930014,0.0001271,0,0,0,0,0.680962,0.0006151,7.874,48.6945887,40.9933275,0.0389248,4.7632785,4.6213034,835.7701588,334.0994099,0.05,0.392733
10.6135783,706.9149184,3.6102909,-9.4773046,4.6598358,9.4858975,55.9657632,0.0347125,55.965774,0.0355375,2.9461617,0.4036682,42.7033303,-77.1910451,9.7992106,14.1307749,-0.0000009,29.1962955,-0.0112181,1184,82,0.0781087,0.0013322,65.5362453,55.4703209,1.278375,0.0251483,482910.631683,0,0.1249545,0.543038,0.6935938,0.2960939,0.1268619,0.1200822,3.3208697,3.4094764,0.0001325,0,0,0,0,0.8358558,0.0005779,7.874,48.6945887,39.5774479,0.0393768,4.6405815,4.620053,835.7506882,334.0986521,0.05,0.3933978
10.6635783,707.0836077,3.1376991,-9.4271673,4.2899257,9.4366424,56.1125575,0.0349567,56.1125684,0.0356938,2.9254583,0.4227718,42.7033303,-77.1910433,9.79921,15.6673207,-0.0000013,31.0164014,-0.0116526,1184,82,0.0781087,0.0013322,65.1489611,55.4703209,1.2291898,0.0246405,473152.6933611,0,0.1218877,0.5443159,0.7047575,0.2973912,0.1268458,0.1200789,3.790087,3.676348,-0.000221,0,0,0,0,0.9826028,0.000543,7.874,48.6945887,38.0721033,0.0397879,4.685487,4.6189565,835.7336132,334.0979876,0.05,0.3940242
10.7135783,707.2287283,2.6675986,-9.3701237,3.9432258,9.3805675,56.2582967,0.0352012,56.2583077,0.0358503,2.9039537,0.4425231,42.7033303,-77.1910415,9.7992095,17.2582059,0.0000029,32.8655717,-0.0119342,1184,82,0.0781087,0.0013322,64.7785,55.4703209,1.1821411,0.0242575,465791.7565767,0,0.1188104,0.5453035,0.7088416,0.2983935,0.1268335,0.1200765,4.2961642,3.940781,0.0000158,0,0,0,0,1.1383783,0.0005107,7.874,48.6945887,36.4751227,0.0401591,4.7487579,4.6180132,835.7189248,334.097416,0.05,0.3946421
10.7635783,707.3504311,2.2011547,-9.2929808,3.6255692,9.3050191,56.4029246,0.0354459,56.4029358,0.036007,2.8809148,0.4731686,42.7033303,-77.1910398,9.799209,18.983572,-0.0000065,34.8684149,-0.0131306,1184,82,0.0781087,0.0013322,64.4088979,55.4703209,1.1352015,0.0242007,464695.8010238,0,0.1177887,0.5454523,0.7060594,0.2985445,0.1268317,0.1200761,4.8674264,4.2378616,-0.0002632,0,0,0,0,1.2873788,0.0004816,7.874,48.6945887,34.7822272,0.0404914,4.8991145,4.6172221,835.7066057,334.0969366,0.05,0.3952917
