# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
2.5195051,287.6579174,112.4114845,-26.4471031,112.8458494,26.5338855,23.3949535,0.002966,23.3949537,0.007264,9.8916065,2.1442524,42.6,-77.1997142,9.8023215,0.0589423,-0.0000001,-0.0070833,0.0000207,1204,82,0.1045397,0.0013458,79.2328133,57.442583,2.7673648,0.3358908,7841318.6705837,0,20.1995077,0.5538923,0.5538982,0.2836473,0.135578,0.1346669,0.0100076,0.0278399,-0.0004442,0,0,0,0,-0.0000507,0.0121535,7.874,48.6945887,81.6499552,0.0086869,6.4561584,11.3669554,948.0244089,338.187275,0.0336251,0.2200629
2.5695051,293.2455631,111.0973294,-26.1011452,111.5286439,26.1536743,23.8871357,0.0030925,23.8871359,0.0074177,9.7990712,1.656774,42.6,-77.1997082,9.8023099,0.1487339,-0.0000001,0.0012708,-0.0001051,1204,82,0.1045397,0.0013458,79.1641679,57.442583,2.7586468,0.3319529,7745553.7928313,0,19.7016112,0.5534669,0.5535048,0.2837228,0.1354191,0.1343251,0.0253199,0.0702529,-0.0001872,0,0,0,0,0.0000017,0.0120118,7.874,48.6945887,81.5880047,0.0102557,6.2809521,11.3306355,947.4001222,338.1652651,0.05,0.2206438
2.6008062,296.7102739,110.2835425,-25.8571913,110.713987,25.9021261,24.1931412,0.0031736,24.1931414,0.0075159,9.7533158,1.5250554,42.6,-77.1997044,9.8022927,0.165724,-0.0000001,0.0139654,-0.0000291,1204,82,0.1045397,0.0013458,79.1495206,57.442583,2.7567866,0.3294558,7684925.6493674,0,19.3892994,0.5531996,0.5532466,0.2837701,0.1353191,0.1341103,0.0282237,0.0779579,-0.0002728,0,0,0,0,0.0002049,0.0119243,7.874,48.6945887,81.6877273,0.0081415,6.0211262,11.3081151,947.0130307,338.1516178,0.0313011,0.2212521
2.6335483,300.307396,109.4427287,-25.4987385,109.8711978,25.5892876,24.5115694,0.0032581,24.5115696,0.0076157,9.6937731,2.1508072,42.6,-77.1997005,9.802282,0.019239,-0.0000002,0.0198229,-0.0006471,1204,82,0.1045397,0.0013458,79.2528068,57.442583,2.769904,0.3269091,7623090.1994224,0,19.0716388,0.5529289,0.5529295,0.2838181,0.1352177,0.133893,0.0032608,0.0089004,-0.0001254,0,0,0,0,0.0004194,0.0118336,7.874,48.6945887,81.9054676,0.0050171,5.8440761,11.2847337,946.6111393,338.1374487,0.0327421,0.2218742
2.6826616,305.6519646,108.2043606,-24.9708022,108.6254153,25.1825919,24.9844709,0.0033797,24.9844711,0.0077506,9.5549565,3.2591368,42.6,-77.1996948,9.802271,0.2395025,-0.0000003,-0.0068614,-0.0000367,1204,82,0.1045397,0.0013458,79.0906677,57.442583,2.7493123,0.3232429,7534022.8811668,0,18.6247096,0.5525425,0.5526403,0.2838865,0.1350729,0.1335832,0.040871,0.1119834,-0.0002695,0,0,0,0,-0.0000514,0.0116992,7.874,48.6945887,82.1923146,0.0055659,5.8373635,11.2499935,946.0140049,338.116396,0.0491132,0.222605
2.7030126,307.8488828,107.6985792,-24.7723208,108.1151687,25.0371069,25.1781856,0.003429,25.1781859,0.007803,9.481864,3.6316453,42.6,-77.1996924,9.8022545,0.3279034,-0.0000003,0.0040999,-0.0000111,1204,82,0.1045397,0.0013458,79.0262379,57.442583,2.7411297,0.321763,7498067.4328847,0,18.4474203,0.5523877,0.5525703,0.2839139,0.1350148,0.1334591,0.0561093,0.1540472,0.000197,0,0,0,0,0.0000185,0.0116441,7.874,48.6945887,82.2057878,0.0077055,5.8934044,11.2357142,945.7685658,338.1077428,0.020351,0.2232408
2.7209155,309.7730355,107.2561904,-24.6567782,107.6688339,24.9048547,25.3473577,0.0034722,25.3473579,0.0078485,9.4173988,3.5064339,42.6,-77.1996903,9.8022477,0.3043856,-0.0000002,0.014929,-0.0000553,1204,82,0.1045397,0.0013458,79.0417534,57.442583,2.7431001,0.3204787,7466864.2361359,0,18.2910181,0.5522539,0.5524113,0.2839375,0.1349645,0.1333519,0.0520428,0.1427728,0.0000935,0,0,0,0,0.0002476,0.0115958,7.874,48.6945887,82.1423676,0.0098099,5.9669703,11.2232072,945.5535895,338.1001636,0.0179029,0.2238682
2.7405712,311.8764729,106.7724387,-24.5717062,107.1812577,24.7617387,25.5318104,0.0035199,25.5318107,0.007899,9.3524507,3.0618548,42.6,-77.1996881,9.8022418,0.2078173,-0.0000003,0.024349,-0.0001065,1204,82,0.1045397,0.0013458,79.1094057,57.442583,2.751692,0.319077,7432815.7464023,0,18.1193157,0.5521084,0.552182,0.2839632,0.1349098,0.1332353,0.0354206,0.0963159,0.0004114,0,0,0,0,0.0006644,0.0115431,7.874,48.6945887,81.9994694,0.0119718,6.0477389,11.2095349,945.3185821,338.0918781,0.0196557,0.2245308
2.7697781,314.9844924,106.0551201,-24.5720147,106.460643,24.6185711,25.8038474,0.0035925,25.8038477,0.0079768,9.2833188,1.5133203,42.6,-77.1996847,9.8022354,0.1401656,-0.0000004,-0.0271055,-0.0000648,1204,82,0.1045397,0.0013458,79.1559414,57.442583,2.757602,0.3168908,7379849.5876671,0,17.8566831,0.5518826,0.5519162,0.2840031,0.1348249,0.1330546,0.0238359,0.0660682,0.0003829,0,0,0,0,-0.0008348,0.0114654,7.874,48.6945887,81.7100368,0.0143594,5.8849169,11.1893328,944.9713372,338.0796357,0.0292069,0.2251464
2.8097042,319.1992539,105.0740765,-24.4328211,105.4814172,24.4384266,26.1739247,0.0036963,26.173925,0.0080913,9.2610925,0.5234015,42.6,-77.1996802,9.8022258,0.3645035,-0.0000003,0.0000079,-0.0000909,1204,82,0.1045397,0.0013458,78.9929216,57.442583,2.7368985,0.3139378,7308339.2183766,0,17.5131362,0.55158,0.5518049,0.2840566,0.134711,0.1328124,0.0624195,0.1710067,-0.0003341,0,0,0,0,0,0.0113605,7.874,48.6945887,81.4839522,0.0117465,5.6779954,11.161937,944.5004443,338.0630338,0.0399261,0.225868
2.824399,320.7406615,104.7157385,-24.2920436,105.1237869,24.3055389,26.3099676,0.0037356,26.3099679,0.008135,9.2533605,0.8098404,42.6,-77.1996786,9.8022128,0.3019422,-0.0000002,0.0077979,-0.0000741,1204,82,0.1045397,0.0013458,79.0364752,57.442583,2.7424298,0.312955,7284461.218315,0,17.3950989,0.5514798,0.5516345,0.2840742,0.1346732,0.1327323,0.0516013,0.1412592,0.0001953,0,0,0,0,0.0000709,0.0113221,7.874,48.6945887,81.5020045,0.0098478,5.831062,11.1519177,944.3282272,338.0569621,0.0146948,0.2265573
2.8453093,322.9250156,104.2108062,-24.004652,104.6184238,24.0711618,26.5032101,0.0037916,26.5032103,0.0081968,9.226183,1.7881595,42.6,-77.1996762,9.8022081,0.0725597,-0.0000003,0.0144963,-0.0001579,1204,82,0.1045397,0.0013458,79.1997894,57.442583,2.7631707,0.311566,7250718.8929261,0,17.2275894,0.5513387,0.5513477,0.2840991,0.13462,0.1326195,0.0123093,0.0335272,-0.0004992,0,0,0,0,0.0002471,0.0112678,7.874,48.6945887,81.5929189,0.0067256,6.0488721,11.1377193,944.0841786,338.0483579,0.0209104,0.2272511
2.8766749,326.1818999,103.4637801,-23.6565744,103.8677965,23.8145219,26.7915126,0.0038744,26.7915129,0.0082857,9.1523425,2.7382369,42.6,-77.1996727,9.8022014,0.162673,-0.0000003,-0.0105374,-0.0000653,1204,82,0.1045397,0.0013458,79.1328687,57.442583,2.7546718,0.3094135,7198537.7963881,0,16.9782103,0.5511212,0.5511663,0.2841375,0.1345379,0.1324458,0.0276728,0.0761325,-0.0004569,0,0,0,0,-0.0001324,0.0111869,7.874,48.6945887,81.7516885,0.0049494,6.1737353,11.1165495,943.7202995,338.035529,0.0313655,0.2279568
2.9127699,329.9010942,102.6157813,-23.3878205,103.0134084,23.5701419,27.1198948,0.0039671,27.1198951,0.0083813,9.0423303,2.9259943,42.6,-77.1996687,9.8021913,0.2200165,-0.0000003,0.0038994,0.0000158,1204,82,0.1045397,0.0013458,79.0894566,57.442583,2.7491584,0.3069004,7137705.5683239,0,16.6896409,0.550869,0.5509513,0.2841819,0.1344427,0.1322444,0.0374914,0.102577,0.0003689,0,0,0,0,0.0000184,0.0110946,7.874,48.6945887,81.8021402,0.0073795,6.180414,11.0923746,943.3047696,338.020879,0.036095,0.2285988
2.9399269,332.6792198,101.982378,-23.2758339,102.3759645,23.3997933,27.3644165,0.0040362,27.3644168,0.0084511,8.9684278,2.4053864,42.6,-77.1996657,9.8021799,0.1019369,-0.0000003,0.0113686,-0.0000855,1204,82,0.1045397,0.0013458,79.1725984,57.442583,2.7597175,0.3049697,7091046.1839591,0,16.467184,0.5506766,0.5506943,0.2842158,0.1343699,0.1320908,0.0173035,0.0472481,0.0001346,0,0,0,0,0.0001586,0.0110258,7.874,48.6945887,81.7200693,0.0112272,6.0532826,11.074317,942.9943862,338.0099361,0.027157,0.2294242
2.9806623,336.8142303,101.036274,-23.1595119,101.4270504,23.1977279,27.728103,0.0041422,27.7281033,0.0085593,8.8948238,1.3310103,42.6,-77.1996612,9.8021713,0.1576818,-0.0000003,-0.0078747,0.0000042,1204,82,0.1045397,0.0013458,79.1298647,57.442583,2.7542903,0.3020739,7021123.8475557,0,16.1403159,0.55039,0.5504323,0.2842662,0.1342614,0.1318623,0.0268098,0.0740081,0.000301,0,0,0,0,-0.0000776,0.0109237,7.874,48.6945887,81.5462754,0.017112,5.7982487,11.0474394,942.5323996,337.9936483,0.0407354,0.2300707
3.0181562,340.5862144,100.1706341,-22.9358294,100.5614713,22.967701,28.0608985,0.0042458,28.0608988,0.0086693,8.8574014,1.2095525,42.6,-77.1996572,9.8021586,0.1830527,-0.0000003,0.006085,-0.0000216,1204,82,0.1045397,0.0013458,79.109363,57.442583,2.7516866,0.2994972,6958892.2708861,0,15.8521571,0.5501371,0.5501941,0.2843107,0.1341656,0.1316608,0.0311448,0.085429,0.0000487,0,0,0,0,0.0000471,0.0108308,7.874,48.6945887,81.5239898,0.0177102,5.7054285,11.0229216,942.1109743,337.9787905,0.0374939,0.230665
3.0518991,343.953261,99.4015967,-22.6322915,99.7910366,22.7074105,28.3590008,0.0043441,28.3590011,0.0087767,8.8075847,1.8455,42.6,-77.1996535,9.802147,0.0128344,-0.0000002,0.0109572,0.0001654,1204,82,0.1045397,0.0013458,79.2302882,57.442583,2.7670441,0.2972716,6905103.2933571,0,15.6034093,0.5499202,0.5499205,0.2843488,0.1340832,0.1314882,0.0021716,0.0058571,0.0002149,0,0,0,0,0.0001551,0.0107479,7.874,48.6945887,81.639771,0.0130497,5.7885655,11.0010356,941.7347877,337.9655276,0.0337429,0.231227
3.1018991,348.8952827,98.2829605,-22.1862795,98.6650999,22.3795494,28.7962961,0.004491,28.7962964,0.0089356,8.6753451,2.9348317,42.6,-77.1996482,9.8021367,0.2800689,-0.0000002,0.0061815,0.0000595,1204,82,0.1045397,0.0013458,79.0352701,57.442583,2.7422768,0.2941329,6829180.2981752,0,15.2619191,0.5496168,0.5497496,0.2844021,0.1339679,0.1312468,0.0477863,0.1308624,0.0003038,0,0,0,0,0.0000504,0.0106264,7.874,48.6945887,81.7415923,0.0047762,6.1920289,10.9689119,941.1826279,337.9460606,0.05,0.2317795
3.1226717,350.9321026,97.8236754,-22.0713987,98.2020513,22.2558869,28.9758394,0.0045504,28.9758398,0.0089978,8.6122826,2.8596955,42.6,-77.199646,9.8021215,0.2675947,-0.0000002,0.0138701,0.0000742,1204,82,0.1045397,0.0013458,79.0429892,57.442583,2.7432571,0.2927602,6796073.2414658,0,15.1121971,0.549485,0.5496063,0.2844252,0.1339177,0.1311421,0.0456369,0.1245909,0.0003694,0,0,0,0,0.0002563,0.0105763,7.874,48.6945887,81.6720302,0.0035588,6.1736887,10.9556733,940.9550761,337.938038,0.0207726,0.2327219
3.149649,353.5630971,97.2291818,-22.0057412,97.6038645,22.1139539,29.207214,0.0046253,29.2072144,0.0090734,8.5440369,2.1850194,42.6,-77.1996432,9.8021152,0.0905109,-0.0000003,0.0211338,0.0002504,1204,82,0.1045397,0.0013458,79.1686286,57.442583,2.7592133,0.290989,6753368.2628295,0,14.9177045,0.5493158,0.5493298,0.2844548,0.1338533,0.1310077,0.0153481,0.0418662,-0.0001776,0,0,0,0,0.0006024,0.0105118,7.874,48.6945887,81.492724,0.0035968,6.1498704,10.9385718,940.6611269,337.9276745,0.0269773,0.2332893
3.1901149,357.4795523,96.3392251,-21.9522093,96.7121184,21.973148,29.5515874,0.0047336,29.5515878,0.0091776,8.4845475,0.9590292,42.6,-77.199639,9.8021071,0.2427475,-0.0000001,-0.0141277,0.00008,1204,82,0.1045397,0.0013458,79.0569306,57.442583,2.7450276,0.2882885,6688348.3765923,0,14.6307214,0.5490597,0.5491595,0.2844997,0.1337556,0.1308043,0.0413581,0.1138214,0.0004631,0,0,0,0,-0.0002743,0.0104159,7.874,48.6945887,81.2000362,0.0077641,5.960783,10.9131149,940.2235596,337.9122476,0.0404659,0.2338773
3.2174222,360.1021308,95.740634,-21.8411681,96.1142325,21.8519598,29.7830163,0.0048056,29.7830167,0.0092448,8.4662092,0.686675,42.6,-77.1996361,9.802095,0.3188864,-0.0000002,-0.0022273,0.0000291,1204,82,0.1045397,0.0013458,79.001141,57.442583,2.7379423,0.2865313,6646022.811343,0,14.4459319,0.5488942,0.5490658,0.2845287,0.1336924,0.130673,0.0544574,0.1494035,0.0002886,0,0,0,0,-0.0000069,0.0103518,7.874,48.6945887,81.1129132,0.011206,5.9470158,10.8960681,939.9305513,337.9019173,0.0273073,0.234855
3.240533,362.3089578,95.2377455,-21.6678935,95.611695,21.6890581,29.9784798,0.0048671,29.9784801,0.0093022,8.4479615,0.9579308,42.6,-77.1996337,9.802087,0.2420081,-0.0000002,0.0073889,0.0000747,1204,82,0.1045397,0.0013458,79.0547612,57.442583,2.7447521,0.2850782,6611011.8168742,0,14.2905824,0.548758,0.5488571,0.2845525,0.1336404,0.130565,0.0412251,0.1128779,-0.0001225,0,0,0,0,0.0000767,0.0102979,7.874,48.6945887,81.13778,0.0140409,5.990461,10.8817237,939.6839922,337.8932246,0.0231108,0.2362018
3.2720134,365.2963869,94.559631,-21.4231228,94.9329158,21.466635,30.2438672,0.0049533,30.2438676,0.0093837,8.4103919,1.3661006,42.6,-77.1996305,9.8020802,0.1170252,-0.0000002,0.0145901,0.0001458,1204,82,0.1045397,0.0013458,79.1428224,57.442583,2.7559359,0.2830522,6562270.928107,0,14.0763625,0.5485691,0.5485924,0.2845855,0.1335681,0.1304154,0.0198537,0.0549084,0.0004012,0,0,0,0,0.0003035,0.0102249,7.874,48.6945887,81.2744076,0.0179682,5.9114856,10.8623054,939.3502192,337.8814571,0.0314804,0.2370769
3.319234,369.737807,93.5566336,-21.0859365,93.9268287,21.164159,30.6392179,0.0050894,30.6392183,0.0095173,8.330994,1.8179405,42.6,-77.1996257,9.802071,0.0368033,-0.0000004,-0.0147064,0.0006301,1204,82,0.1045397,0.0013458,79.1982849,57.442583,2.7629797,0.2799759,6488368.403655,0,13.7570945,0.5482847,0.548287,0.2846352,0.1334592,0.1301902,0.0062269,0.0179492,-0.0004359,0,0,0,0,-0.0003152,0.0101166,7.874,48.6945887,81.5601266,0.0169679,5.6382358,10.8334359,938.8539948,337.8639621,0.0472206,0.2378804
3.369234,374.3894184,92.5105664,-20.748715,92.8760294,20.8732427,31.0533563,0.0052397,31.0533568,0.0096676,8.2311561,2.2766392,42.6,-77.1996206,9.8020573,0.1966744,-0.0000002,-0.0106061,0.0000778,1204,82,0.1045397,0.0013458,79.0804146,57.442583,2.7480101,0.2767963,6412005.8311492,0,13.4333402,0.5479936,0.5480591,0.284686,0.1333475,0.1299601,0.0334419,0.0920859,0.0000214,0,0,0,0,-0.0001678,0.0100034,7.874,48.6945887,81.80592,0.0075841,5.4336914,10.8032003,938.3342908,337.8456394,0.05,0.2386693
3.408004,377.9605311,91.7111034,-20.5270347,92.0711793,20.6707927,31.3706263,0.005354,31.3706267,0.0097786,8.1348368,2.4336218,42.6,-77.1996167,9.802043,0.2564565,-0.0000003,0.0045032,0.0000281,1204,82,0.1045397,0.0013458,79.035713,57.442583,2.742333,0.2744371,6355317.1955167,0,13.1956291,0.5477796,0.5478906,0.2847233,0.1332652,0.129791,0.0436856,0.1201674,0.0000773,0,0,0,0,0.0000308,0.0099165,7.874,48.6945887,81.8398504,0.0029101,5.4617427,10.7799883,937.9353101,337.8315729,0.03877,0.2394831
3.4381858,380.7192006,91.0931325,-20.434528,91.4496593,20.5284809,31.6150909,0.0054391,31.6150914,0.0098573,8.0673035,1.9617838,42.6,-77.1996137,9.802032,0.1208827,-0.0000002,0.01247,0.0000574,1204,82,0.1045397,0.0013458,79.1315128,57.442583,2.7544996,0.2725596,6310275.6287074,0,13.0053383,0.5476104,0.5476352,0.2847528,0.1332001,0.1296575,0.0205011,0.0560616,-0.000286,0,0,0,0,0.0002392,0.0098495,7.874,48.6945887,81.7379441,0.0047074,5.3519437,10.7620571,937.6271,337.8207066,0.0301818,0.2406144
3.4834584,384.8223406,90.1720596,-20.2260747,90.5249388,20.3150103,31.9784523,0.0055626,31.9784528,0.0099665,7.9852488,1.8988279,42.6,-77.1996093,9.8020235,0.0996012,-0.0000003,0.0154666,-0.0000228,1204,82,0.1045397,0.0013458,79.1448157,57.442583,2.7561891,0.2699739,6248109.7703528,0,12.7479244,0.5473791,0.5473959,0.284793,0.1331109,0.1294752,0.0168785,0.0456452,0.0002505,0,0,0,0,0.0003751,0.0097499,7.874,48.6945887,81.4897043,0.0106913,5.6579985,10.7353866,937.1686722,337.8045443,0.0452726,0.2414604
3.5334584,389.3057288,89.1643081,-20.1282948,89.5141797,20.1502454,32.3755531,0.0056995,32.3755536,0.0100866,7.9066125,0.9402862,42.6000001,-77.1996045,9.8020109,0.2074824,-0.0000003,-0.0177293,-0.0000138,1204,82,0.1045397,0.0013458,79.0648653,57.442583,2.7460354,0.2669912,6176590.3240713,0,12.4563659,0.5471147,0.5471875,0.284839,0.1330088,0.129267,0.0352768,0.0975306,0.0001847,0,0,0,0,-0.000504,0.0096411,7.874,48.6945887,81.1529594,0.016337,5.6311851,10.7062445,936.667763,337.7868842,0.05,0.2420153
3.5740532,392.9087606,88.3489357,-19.9856867,88.6998825,19.9949829,32.6959889,0.0058149,32.6959894,0.0101899,7.8825587,0.6096438,42.6000001,-77.1996005,9.8019971,0.3134404,-0.0000003,-0.0002306,0.0000242,1204,82,0.1045397,0.0013458,78.9872883,57.442583,2.736183,0.2645665,6118514.5247461,0,12.2231812,0.5469018,0.547067,0.284876,0.1329264,0.1290994,0.0534666,0.1467003,0.0000174,0,0,0,0,-0.0000001,0.0095538,7.874,48.6945887,81.0201161,0.015952,5.5438386,10.6828251,936.2652177,337.772692,0.0405947,0.242615
3.6003016,395.220913,87.8261303,-19.8305028,88.1776366,19.8467049,32.9026857,0.0058915,32.9026862,0.0102592,7.8655219,0.8017826,42.6000001,-77.199598,9.801986,0.2482169,-0.0000002,0.0090073,0.0000061,1204,82,0.1045397,0.0013458,79.0326427,57.442583,2.7419431,0.2630408,6081964.0579874,0,12.0749666,0.5467686,0.5468725,0.2848991,0.1328748,0.1289948,0.0422504,0.1153931,0.0001102,0,0,0,0,0.0001341,0.0094977,7.874,48.6945887,81.0642034,0.0145817,5.5549338,10.667796,936.0068907,337.7635844,0.0262485,0.2431847
3.636676,398.4024677,87.1091025,-19.5908545,87.4602585,19.6280326,33.1881787,0.0059991,33.1881792,0.0103568,7.8295,1.2075115,42.6000001,-77.1995945,9.8019789,0.1001158,-0.0000003,0.0166523,-0.0000314,1204,82,0.1045397,0.0013458,79.1373948,57.442583,2.7552466,0.2608814,6030308.5480582,0,11.8670493,0.5465814,0.5465984,0.2849315,0.1328022,0.1288477,0.0169594,0.046368,-0.0001222,0,0,0,0,0.0004658,0.0094207,7.874,48.6945887,81.2456401,0.012351,5.4331,10.6471158,935.6514287,337.7510522,0.0363744,0.2437346
3.686676,402.7335868,86.1384776,-19.2517546,86.4862918,19.3486375,33.5777817,0.0061475,33.5777823,0.0104898,7.748635,1.9338349,42.6000001,-77.1995898,9.8019691,0.1710336,-0.0000003,-0.0131314,0.0000124,1204,82,0.1045397,0.0013458,79.0841137,57.442583,2.7484799,0.2579783,5960876.6285891,0,11.5937712,0.5463317,0.5463812,0.2849747,0.1327052,0.1286519,0.029035,0.0799615,-0.0001355,0,0,0,0,-0.0002963,0.0093158,7.874,48.6945887,81.5526258,0.0103469,5.3454064,10.6189632,935.167527,337.7339917,0.05,0.2442732
3.7340734,406.7948326,85.2338192,-18.9480786,85.5751627,19.133948,33.9424942,0.0062868,33.9424948,0.0106122,7.6357416,2.6605041,42.6000001,-77.1995853,9.8019558,0.4364362,-0.0000002,0.0034455,0.0000114,1204,82,0.1045397,0.0013458,78.8931095,57.442583,2.7242223,0.2553999,5899140.8477994,0,11.3586724,0.5461121,0.5464305,0.2850127,0.1326196,0.1284798,0.0747099,0.2032317,-0.0004921,0,0,0,0,0.0000208,0.0092174,7.874,48.6945887,81.653723,0.0104159,5.5849856,10.5925651,934.7137826,337.7179945,0.0473974,0.2448618
3.7543478,408.5190154,84.850897,-18.8484083,85.188704,19.0500406,34.0967292,0.0063459,34.0967297,0.0106635,7.5789553,2.7643356,42.6000001,-77.1995834,9.8019433,0.4774771,-0.0000003,0.0157983,0.0000101,1204,82,0.1045397,0.0013458,78.8633561,57.442583,2.7204436,0.2543144,5873155.3650107,0,11.2593796,0.5460202,0.5464006,0.2850286,0.1325838,0.1284079,0.0818379,0.2220677,-0.0003619,0,0,0,0,0.0004413,0.0091756,7.874,48.6945887,81.5794709,0.0103771,5.707431,10.5813584,934.5211551,337.7112032,0.0202744,0.2454275
3.7745413,410.2286055,84.4706727,-18.8140822,84.8053531,18.9627115,34.2492345,0.0064044,34.2492351,0.010714,7.5268425,2.3695438,42.6000001,-77.1995816,9.801938,0.3423698,-0.0000002,0.0253215,-0.0000008,1204,82,0.1045397,0.0013458,78.9581027,57.442583,2.7324765,0.25319,5846286.4298567,0,11.1520571,0.5459254,0.546122,0.2850449,0.1325468,0.1283337,0.0584278,0.1587021,0.0000151,0,0,0,0,0.0011438,0.0091342,7.874,48.6945887,81.4271032,0.0106414,5.7220536,10.5702461,934.3301507,337.7044691,0.0201934,0.2460499
3.8033267,412.6523372,83.9293209,-18.8023714,84.2610506,18.8706248,34.4650202,0.0064876,34.4650208,0.0107852,7.4695208,1.6035311,42.6000001,-77.1995789,9.8019327,0.0660834,-0.0000002,0.0317739,-0.0000487,1204,82,0.1045397,0.0013458,79.1550499,57.442583,2.7574888,0.251592,5808118.6090021,0,11.0020131,0.5457913,0.5457987,0.2850681,0.1324944,0.1282288,0.0111779,0.0286202,0.0004534,0,0,0,0,0.0018241,0.0090755,7.874,48.6945887,81.1206595,0.0125819,5.7326079,10.5544918,934.0593582,337.694922,0.0287854,0.2466467
3.8465048,416.2587059,83.1167039,-18.8107741,83.4481101,18.8158036,34.7865016,0.0066136,34.7865022,0.010893,7.4297119,0.4350231,42.6000001,-77.199575,9.8019253,0.3693674,-0.0000001,-0.0221527,-0.0000603,1204,82,0.1045397,0.0013458,78.9359781,57.442583,2.7296666,0.24916,5750102.1891843,0,10.78603,0.5455886,0.545817,0.285103,0.1324151,0.1280705,0.063079,0.1733656,0.0003371,0,0,0,0,-0.0009041,0.0089882,7.874,48.6945887,80.6661273,0.0159558,5.6303182,10.5310505,933.6564363,337.6807166,0.0431781,0.247209
3.8713371,418.3168844,82.649635,-18.7780408,82.98255,18.7781079,34.970934,0.0066875,34.9709347,0.0109567,7.4257278,0.050189,42.6000001,-77.1995727,9.8019142,0.5162516,-0.0000003,-0.0102005,0.0000058,1204,82,0.1045397,0.0013458,78.8312901,57.442583,2.7163712,0.2477882,5717381.9373946,0,10.666938,0.545475,0.5459186,0.2851226,0.1323706,0.1279819,0.0885693,0.2411989,-0.0004269,0,0,0,0,-0.0001938,0.0089383,7.874,48.6945887,80.5166664,0.0166501,5.6096624,10.5176723,933.4264848,337.6726094,0.0248323,0.2477751
3.8908772,419.9282833,82.2833976,-18.6990254,82.6177455,18.6990812,35.1160288,0.0067467,35.1160295,0.011008,7.4252513,0.045697,42.6000001,-77.199571,9.8019079,0.5196228,-0.0000003,0.001056,-0.0000035,1204,82,0.1045397,0.0013458,78.828147,57.442583,2.7159721,0.2467161,5691815.338382,0,10.5711812,0.5453866,0.5458359,0.2851378,0.1323359,0.1279129,0.0891534,0.2426203,0.0002861,0,0,0,0,0.0000021,0.0088993,7.874,48.6945887,80.4856944,0.017142,5.598329,10.5071981,933.2464504,337.6662621,0.0195401,0.2504669
3.9106056,421.5479681,81.9155828,-18.5853236,82.2512026,18.5866678,35.2624983,0.0068073,35.2624989,0.0110607,7.4227776,0.2235288,42.6000001,-77.1995692,9.8019029,0.4517597,-0.0000003,0.011428,-0.0000182,1204,82,0.1045397,0.0013458,78.8751416,57.442583,2.7219404,0.2456333,5666004.9476936,0,10.4727573,0.5452977,0.5456382,0.2851531,0.132301,0.1278436,0.0773406,0.2100135,-0.0001958,0,0,0,0,0.0002476,0.0088601,7.874,48.6945887,80.5320018,0.0167596,5.5757429,10.4966702,933.0654903,337.6598821,0.0197284,0.2512505
3.9335397,423.4217594,81.4911622,-18.4234623,81.8276868,18.4333107,35.4326443,0.0068787,35.4326449,0.0111231,7.4135561,0.6024787,42.6000001,-77.1995671,9.8018979,0.3021564,-0.0000003,0.0207139,-0.00003,1204,82,0.1045397,0.0013458,78.9803135,57.442583,2.7352972,0.2443756,5636039.4403584,0,10.3579426,0.5451949,0.545348,0.2851708,0.1322606,0.1277635,0.0514814,0.1403203,-0.0002631,0,0,0,0,0.0008219,0.0088147,7.874,48.6945887,80.6687486,0.0152201,5.5383436,10.4844905,932.8561399,337.6525013,0.0229342,0.2518561
3.967941,426.214309,80.862152,-18.1350363,81.1980986,18.1993033,35.6871692,0.0069869,35.6871699,0.0112174,7.3785898,1.5281029,42.6000001,-77.199564,9.8018922,0.0729711,-0.0000004,-0.0255253,-0.0000087,1204,82,0.1045397,0.0013458,79.1435572,57.442583,2.7560292,0.2425512,5592552.2473153,0,10.194971,0.5450465,0.5450555,0.2851962,0.1322022,0.127648,0.0123413,0.0349121,0.000196,0,0,0,0,-0.001267,0.008747,7.874,48.6945887,80.971423,0.0120834,5.5887979,10.4663388,932.5441392,337.6415013,0.0344012,0.2528741
