TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
<T144RITpl>,2025-06-11,13:05:50.831,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.2,3,0,0,-128,0x01,30,5,17,1,-93,-98,2514.50,-22.482,2514.597,178.013,0%,4.099,3.831,617,597,19072,589,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:05:51.792,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.2,3,0,0,139,0x01,30,6,16,1,-94,-98,2514.50,-22.505,2514.598,158.654,0%,4.099,3.830,618,598,19072,590,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:05:52.812,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.2,3,0,0,-125,0x01,30,2,16,5,-94,-98,2514.50,-22.502,2514.598,158.654,0%,4.099,3.831,619,599,19072,591,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:05:53.802,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.1,3,0,0,-47,0x01,29,7,15,1,-95,-98,2514.50,-22.528,2514.598,141.401,0%,4.099,3.830,620,600,19072,592,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:05:54.852,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.2,3,0,0,-60,0x01,29,4,18,1,-94,-98,2514.49,-22.502,2514.590,158.654,0%,4.099,3.831,621,601,19072,593,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:05:55.783,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.2,3,0,0,180,0x01,29,4,18,1,-94,-98,2514.50,-22.502,2514.598,158.654,0%,4.099,3.829,622,602,19072,594,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:05:56.833,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.2,3,0,0,152,0x01,30,4,18,1,-95,-98,2514.50,-22.472,2514.597,141.401,0%,4.084,3.830,623,603,31663,595,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:05:57.793,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.2,3,0,0,-78,0x01,30,5,17,1,-93,-98,2514.50,-22.443,2514.597,178.013,0%,4.084,3.830,624,604,31663,596,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:05:58.782,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.2,3,0,0,45,0x01,30,5,17,1,-94,-97,2514.50,-22.427,2514.597,158.654,0%,4.098,3.831,625,605,31663,597,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:05:59.829,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.3,3,0,0,153,0x01,30,5,17,2,-94,-98,2514.50,-22.371,2514.596,158.654,0%,4.098,3.830,626,606,19072,598,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:00.791,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.3,3,0,0,154,0x01,30,4,18,2,-93,-98,2514.50,-22.348,2514.596,178.013,0%,4.097,3.830,627,607,19072,599,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:01.781,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.4,3,0,0,60,0x01,30,4,18,2,-95,-98,2514.49,-22.299,2514.588,141.400,0%,4.097,3.829,628,608,19072,600,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:02.832,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.4,3,0,0,131,0x01,30,4,18,2,-94,-98,2514.50,-22.220,2514.595,158.654,0%,4.098,3.818,629,609,19072,601,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:03.793,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.5,3,0,0,-74,0x01,30,3,20,1,-93,-98,2514.50,-22.164,2514.595,178.013,0%,4.098,3.831,630,610,19072,602,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:04.782,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.6,3,0,0,177,0x01,30,4,18,2,-94,-98,2514.49,-22.016,2514.586,158.654,0%,4.098,3.830,631,611,19168,603,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:05.800,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.6,3,0,0,-165,0x01,30,4,18,1,-94,-98,2514.49,-22.039,2514.586,158.654,0%,4.098,3.830,632,612,19168,604,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:06.820,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.7,3,0,0,-41,0x01,30,4,18,1,-95,-98,2514.48,-21.974,2514.578,141.400,0%,4.098,3.830,633,613,19072,605,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:07.811,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.8,3,0,0,-28,0x01,30,4,19,1,-94,-98,2514.47,-21.892,2514.570,158.653,0%,4.100,3.830,634,614,19072,606,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:08.862,31.03761,-103.53695,2962.7,31.04430,-103.53506,2940.9,3,0,0,-14,0x01,30,4,18,1,-94,-98,2514.47,-21.770,2514.569,158.653,0%,4.100,3.830,635,615,19072,607,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:09.821,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.0,3,0,0,145,0x01,30,4,18,1,-94,-98,2514.47,-21.636,2514.561,158.652,0%,4.099,3.828,636,616,19072,608,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:10.782,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.0,3,0,0,33,0x01,30,4,18,1,-94,-97,2514.47,-21.672,2514.561,158.652,0%,4.099,3.830,637,617,19072,609,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:11.832,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.1,3,0,0,-111,0x01,30,7,15,1,-94,-97,2514.46,-21.586,2514.553,158.652,0%,4.098,3.831,638,618,19072,610,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:14.802,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.2,3,0,0,118,0x01,31,4,19,1,-95,-98,2514.45,-21.455,2514.544,141.398,0%,4.098,3.829,641,621,19072,611,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:15.793,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.4,3,0,0,-163,0x01,31,4,19,1,-94,-99,2514.45,-21.314,2514.543,158.651,0%,4.098,3.829,642,622,19072,612,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:16.781,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.5,3,0,0,-32,0x01,31,4,19,1,-94,-98,2514.45,-21.186,2514.542,158.651,0%,4.085,3.828,643,623,19072,613,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:17.802,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.6,3,0,0,-66,0x01,31,4,19,1,-95,-98,2514.45,-21.062,2514.541,141.398,0%,4.085,3.830,644,624,19072,614,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:18.849,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.7,3,0,0,0,0x01,31,4,19,1,-95,-99,2514.45,-20.996,2514.541,141.398,0%,4.099,3.831,645,625,19072,615,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:19.809,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.8,3,0,0,-60,0x01,31,4,19,1,-94,-98,2514.45,-20.871,2514.540,158.651,0%,4.099,3.829,646,626,19072,616,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:20.859,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.8,3,0,0,-111,0x01,31,4,18,2,-94,-99,2514.45,-20.819,2514.532,158.651,0%,4.099,3.817,647,627,19072,617,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:21.820,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.8,3,0,0,168,0x01,31,4,18,2,-95,-98,2514.45,-20.822,2514.532,141.398,0%,4.099,3.831,648,628,19072,618,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:22.782,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.9,3,0,0,120,0x01,31,5,17,2,-94,-98,2514.45,-20.773,2514.531,158.651,0%,4.099,3.831,649,629,19072,619,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:23.802,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.9,3,0,0,-173,0x01,31,5,17,2,-94,-98,2514.45,-20.730,2514.531,158.651,0%,4.099,3.831,650,630,19072,620,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:24.881,31.03761,-103.53695,2962.7,31.04430,-103.53506,2941.9,3,0,0,-107,0x01,31,4,18,2,-95,-98,2514.45,-20.727,2514.538,141.398,0%,4.097,3.829,651,631,19072,621,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:25.901,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.0,3,0,0,-23,0x01,31,4,18,2,-94,-98,2514.45,-20.694,2514.538,158.651,0%,4.097,3.830,652,632,19072,622,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:26.801,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.1,3,0,0,7,0x01,31,4,18,2,-94,-98,2514.45,-20.586,2514.537,158.651,0%,4.097,3.831,653,633,19072,623,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:27.821,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.2,3,0,0,16,0x01,31,4,18,2,-94,-98,2514.45,-20.507,2514.537,158.651,0%,4.086,3.830,654,634,19072,624,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:28.782,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.2,3,0,0,8,0x01,31,4,18,2,-95,-98,2514.45,-20.422,2514.528,141.398,0%,4.086,3.831,655,635,19072,625,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:29.832,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.3,3,0,0,122,0x01,31,4,18,2,-95,-99,2514.45,-20.363,2514.528,141.398,0%,4.098,3.828,656,636,19072,626,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:30.822,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.4,3,0,0,-62,0x01,31,5,17,2,-94,-98,2514.45,-20.287,2514.527,158.651,0%,4.098,3.831,657,637,19072,627,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:31.812,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.4,3,0,0,168,0x01,31,5,17,2,-94,-97,2514.44,-20.235,2514.520,158.650,0%,4.098,3.829,658,638,19072,628,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:32.833,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.5,3,0,0,-71,0x01,31,5,17,2,-94,-98,2514.44,-20.199,2514.519,158.650,0%,4.098,3.830,659,639,19072,629,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:33.791,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.6,3,0,0,73,0x01,31,5,17,2,-95,-98,2514.43,-20.104,2514.511,141.397,0%,4.098,3.831,660,640,19072,630,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:34.784,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.6,3,0,0,-67,0x01,31,5,18,2,-95,-99,2514.42,-20.018,2514.503,141.396,0%,4.098,3.829,661,641,19072,631,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:35.802,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.7,3,0,0,169,0x01,31,5,17,2,-95,-99,2514.42,-19.933,2514.495,141.396,0%,4.098,3.829,662,642,19072,632,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:36.791,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.8,3,0,0,-153,0x01,31,4,18,2,-94,-98,2514.42,-19.894,2514.502,158.649,0%,4.085,3.828,663,643,19072,633,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:37.782,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.8,3,0,0,-45,0x01,31,4,18,2,-93,-99,2514.42,-19.848,2514.502,178.008,0%,4.085,3.828,664,644,19072,634,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:38.832,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.8,3,0,0,122,0x01,31,4,18,2,-95,-98,2514.42,-19.831,2514.494,141.396,0%,4.097,3.831,665,645,19072,635,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:39.821,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,116,0x01,31,5,17,1,-94,-98,2514.42,-19.805,2514.494,158.649,0%,4.097,3.828,666,646,19072,636,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:40.810,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-63,0x01,31,5,17,2,-95,-98,2514.41,-19.752,2514.487,141.396,0%,4.098,3.831,667,647,19072,637,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:41.801,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,119,0x01,31,5,17,2,-95,-97,2514.41,-19.743,2514.486,141.396,0%,4.098,3.830,668,648,19072,638,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:42.821,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,59,0x01,31,5,17,2,-94,-99,2514.41,-19.752,2514.487,158.648,0%,4.099,3.829,669,649,19072,639,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:43.811,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-165,0x01,31,5,17,2,-94,-99,2514.41,-19.736,2514.486,158.648,0%,4.099,3.828,670,650,19072,640,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:44.802,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-45,0x01,31,5,17,2,-92,-98,2514.41,-19.762,2514.487,199.727,0%,4.101,3.831,671,651,19072,641,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:45.792,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.0,3,0,0,-143,0x01,31,5,17,2,-95,-98,2514.41,-19.713,2514.486,141.396,0%,4.101,3.817,672,652,19072,642,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:46.811,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.0,3,0,0,66,0x01,31,4,18,2,-94,-98,2514.41,-19.707,2514.486,158.648,0%,4.101,3.831,673,653,19072,643,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:47.802,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.0,3,0,0,45,0x01,31,3,19,2,-94,-99,2514.40,-19.625,2514.478,158.648,0%,4.098,3.828,674,654,19072,644,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:48.793,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.1,3,0,0,-114,0x01,31,3,19,3,-94,-98,2514.40,-19.612,2514.478,158.648,0%,4.098,3.829,675,655,19072,645,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:49.782,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.1,3,0,0,-83,0x01,31,3,19,3,-94,-98,2514.39,-19.605,2514.471,158.648,0%,4.098,3.828,676,656,19072,646,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:50.803,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.1,3,0,0,93,0x01,31,3,19,2,-93,-97,2514.39,-19.608,2514.463,178.005,0%,4.098,3.828,677,657,19072,647,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:51.851,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.0,3,0,0,-177,0x01,31,3,19,2,-93,-98,2514.39,-19.621,2514.464,178.005,0%,4.097,3.831,678,658,19072,648,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:52.840,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.1,3,0,0,7,0x01,31,3,19,2,-94,-98,2514.39,-19.598,2514.463,158.647,0%,4.097,3.828,679,659,19072,649,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:53.801,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.1,3,0,0,82,0x01,31,3,19,2,-94,-98,2514.38,-19.582,2514.456,158.647,0%,4.098,3.828,680,660,19072,650,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:54.792,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.2,3,0,0,111,0x01,31,3,18,2,-94,-98,2514.38,-19.467,2514.455,158.647,0%,4.098,3.831,681,661,19072,651,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:55.782,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.2,3,0,0,-157,0x01,30,3,18,2,-94,-98,2514.38,-19.460,2514.455,158.647,0%,4.098,3.830,682,662,19072,652,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:56.861,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.1,3,0,0,-10,0x01,30,6,15,2,-94,-98,2514.38,-19.523,2514.455,158.647,0%,4.084,3.828,683,663,19072,653,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:57.851,31.03761,-103.53695,2962.7,31.04430,-103.53506,2943.0,3,0,0,-21,0x01,30,6,16,1,-94,-98,2514.39,-19.651,2514.464,158.647,0%,4.084,3.826,684,664,21888,654,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:58.782,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,30,0x01,30,3,19,1,-93,-98,2514.39,-19.733,2514.464,178.005,0%,4.098,3.831,685,665,21888,655,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:06:59.864,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-2,0x01,30,3,19,2,-94,-98,2514.39,-19.733,2514.464,158.647,0%,4.098,3.829,686,666,21888,656,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:00.822,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-20,0x01,30,5,15,3,-95,-98,2514.39,-19.726,2514.464,141.394,0%,4.099,3.831,687,667,21888,657,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:01.840,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,153,0x01,30,3,19,1,-94,-99,2514.39,-19.749,2514.465,158.647,0%,4.099,3.828,688,668,21888,658,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:02.834,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-41,0x01,30,3,18,3,-94,-98,2514.39,-19.775,2514.465,158.647,0%,4.097,3.831,689,669,21888,659,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:03.820,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,143,0x01,30,3,18,3,-94,-98,2514.39,-19.756,2514.465,158.647,0%,4.097,3.829,690,670,21888,660,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:04.812,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-124,0x01,30,3,18,2,-94,-98,2514.39,-19.812,2514.465,158.647,0%,4.097,3.830,691,671,21888,661,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:05.801,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.8,3,0,0,-5,0x01,30,3,19,2,-94,-98,2514.39,-19.818,2514.472,158.648,0%,4.097,3.829,692,672,21888,662,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:06.791,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.8,3,0,0,86,0x01,30,3,19,1,-93,-98,2514.39,-19.825,2514.472,178.005,0%,4.097,3.828,693,673,21888,663,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:07.813,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.8,3,0,0,-82,0x01,30,3,19,2,-94,-98,2514.40,-19.844,2514.480,158.648,0%,4.084,3.828,694,674,21888,664,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:08.834,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.8,3,0,0,-173,0x01,30,4,15,4,-95,-98,2514.39,-19.825,2514.472,141.395,0%,4.084,3.831,695,675,21888,665,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:09.821,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.8,3,0,0,-138,0x01,30,3,16,4,-94,-98,2514.39,-19.818,2514.472,158.648,0%,4.098,3.828,696,676,21888,666,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:10.842,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,63,0x01,30,3,17,3,-94,-99,2514.39,-19.812,2514.472,158.648,0%,4.098,3.828,697,677,21888,667,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:11.833,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-145,0x01,30,3,17,3,-95,-98,2514.39,-19.769,2514.472,141.395,0%,4.098,3.829,698,678,21888,668,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:12.881,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,111,0x01,30,3,16,4,-95,-99,2514.39,-19.733,2514.472,141.395,0%,4.098,3.830,699,679,21888,669,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:13.930,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-109,0x01,30,3,16,4,-95,-98,2514.39,-19.759,2514.472,141.395,0%,4.098,3.828,700,680,21888,670,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:14.832,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,102,0x01,30,3,16,4,-95,-99,2514.39,-19.752,2514.472,141.395,0%,4.098,3.831,701,681,21888,671,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:15.851,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-125,0x01,30,3,16,4,-92,-98,2514.39,-19.766,2514.472,199.725,0%,4.098,3.828,702,682,21888,672,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:16.841,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.8,3,0,0,48,0x01,30,3,16,4,-91,-99,2514.39,-19.822,2514.472,224.096,0%,4.084,3.830,703,683,21888,673,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:17.800,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-57,0x01,30,3,17,4,-95,-99,2514.40,-19.802,2514.480,141.395,0%,4.084,3.829,704,684,21888,674,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:18.823,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-70,0x01,30,3,17,4,-95,-97,2514.39,-19.775,2514.472,141.395,0%,4.098,3.829,705,685,21888,675,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:19.840,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-68,0x01,30,3,18,3,-94,-98,2514.39,-19.729,2514.472,158.648,0%,4.098,3.830,706,686,21888,676,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:20.802,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,-173,0x01,30,3,18,3,-94,-99,2514.39,-19.772,2514.472,158.648,0%,4.098,3.831,707,687,21888,677,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:07:21.820,31.03761,-103.53695,2962.7,31.04430,-103.53506,2942.9,3,0,0,71,0x01,30,3,18,3,-94,-98,2514.39,-19.775,2514.472,158.648,0%,4.098,3.829,708,688,21888,678,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
