Time [s],Altitude [ft],Pressure [mbar],Velocity [ft/s],Temperature [F],Events,Voltages [V]
77.00,5296.963,704.50,-20.85714,100.58, -,8.226371
77.05,5293.3,704.60,-24.33333,100.58, -,8.226371
77.10,5293.3,704.60,-20.85714,100.58, -,8.226371
77.15,5289.635,704.70,-20.85714,100.58, -,8.226371
77.20,5285.973,704.80,-24.33333,100.58, -,8.226371
77.25,5285.973,704.80,-24.33333,100.58, -,8.226371
77.30,5285.973,704.80,-24.33333,100.58, -,8.226371
77.35,5282.309,704.90,-24.33333,100.58, -,8.226371
77.40,5282.309,704.90,-24.33333,100.58, -,8.226371
77.45,5282.309,704.90,-24.33333,100.58, -,8.226371
77.50,5278.648,705.00,-24.33333,100.58, -,8.265266
77.55,5278.648,705.00,-24.33333,100.58, -,8.265266
77.60,5278.648,705.00,-24.33333,100.58, -,8.265266
77.65,5278.648,705.00,-24.33333,100.58, -,8.265266
77.70,5278.648,705.00,-20.85714,100.58, -,8.265266
77.75,5274.987,705.10,-24.33333,100.58, -,8.265266
77.80,5274.987,705.10,-24.33333,100.58, -,8.265266
77.85,5274.987,705.10,-24.33333,100.58, -,8.265266
77.90,5271.325,705.20,-27.80952,100.58, -,8.265266
77.95,5271.325,705.20,-24.33333,100.58, -,8.265266
78.00,5267.665,705.30,-27.80952,100.58, -,8.265266
78.05,5267.665,705.30,-27.80952,100.58, -,8.265266
78.10,5267.665,705.30,-24.33333,100.58, -,8.265266
78.15,5267.665,705.30,-24.33333,100.58, -,8.265266
78.20,5264.003,705.40,-24.33333,100.58, -,8.265266
78.25,5264.003,705.40,-20.85714,100.58, -,8.265266
78.30,5260.344,705.50,-24.33333,100.58, -,8.265266
78.35,5260.344,705.50,-24.33333,100.58, -,8.265266
78.40,5260.344,705.50,-20.85714,100.58, -,8.265266
78.45,5260.344,705.50,-20.85714,100.58, -,8.265266
78.50,5256.686,705.60,-24.33333,100.58, -,8.265266
78.55,5256.686,705.60,-20.85714,100.58, -,8.245819
78.60,5256.686,705.60,-20.85714,100.58, -,8.245819
78.65,5253.025,705.70,-24.33333,100.58, -,8.245819
78.70,5253.025,705.70,-24.33333,100.58, -,8.245819
78.75,5253.025,705.70,-24.33333,100.58, -,8.245819
78.80,5253.025,705.70,-20.85714,100.58, -,8.245819
78.85,5249.367,705.80,-24.33333,100.58, -,8.245819
78.90,5249.367,705.80,-24.33333,100.58, -,8.245819
78.95,5245.708,705.90,-24.33333,100.58, -,8.245819
79.00,5245.708,705.90,-24.33333,100.58, -,8.245819
79.05,5245.708,705.90,-20.85714,100.58, -,8.245819
79.10,5245.708,705.90,-20.85714,100.58, -,8.245819
79.15,5242.05,706.00,-24.33333,100.58, -,8.245819
79.20,5242.05,706.00,-24.33333,100.58, -,8.245819
79.25,5238.394,706.10,-24.33333,100.58, -,8.245819
79.30,5238.394,706.10,-24.33333,100.58, -,8.245819
79.35,5238.394,706.10,-20.85714,100.58, -,8.245819
79.40,5238.394,706.10,-20.85714,100.58, -,8.245819
79.45,5234.735,706.20,-24.33333,100.58, -,8.245819
79.50,5234.735,706.20,-24.33333,100.58, -,8.245819
79.55,5234.735,706.20,-20.85714,100.58, -,8.245819
79.60,5231.08,706.30,-24.33333,100.58, -,8.245819
79.65,5231.08,706.30,-24.33333,100.58, -,8.245819
79.70,5231.08,706.30,-20.85714,100.58, -,8.245819
79.75,5227.422,706.40,-24.33333,100.58, -,8.245819
79.80,5227.422,706.40,-24.33333,100.58, -,8.245819
79.85,5223.768,706.50,-27.80952,100.58, -,8.245819
79.90,5223.768,706.50,-24.33333,100.58, -,8.245819
79.95,5223.768,706.50,-24.33333,100.58, -,8.245819
80.00,5223.768,706.50,-20.85714,100.58, -,8.245819
80.05,5220.113,706.60,-24.33333,100.58, -,8.245819
80.10,5220.113,706.60,-24.33333,100.58, -,8.245819
80.15,5220.113,706.60,-24.33333,100.58, -,8.245819
80.20,5216.457,706.70,-24.33333,100.58, -,8.245819
80.25,5216.457,706.70,-24.33333,100.58, -,8.245819
80.30,5212.803,706.80,-24.33333,100.58, -,8.245819
80.35,5212.803,706.80,-24.33333,100.58, -,8.245819
80.40,5212.803,706.80,-24.33333,100.58, -,8.245819
80.45,5209.147,706.90,-27.80952,100.58, -,8.245819
80.50,5209.147,706.90,-24.33333,100.58, -,8.245819
80.55,5205.495,707.00,-27.80952,100.58, -,8.226371
80.60,5205.495,707.00,-27.80952,100.58, -,8.226371
80.65,5205.495,707.00,-24.33333,100.58, -,8.226371
80.70,5205.495,707.00,-24.33333,100.58, -,8.226371
80.75,5201.842,707.10,-27.80952,100.58, -,8.226371
80.80,5201.842,707.10,-24.33333,100.58, -,8.226371
80.85,5201.842,707.10,-24.33333,100.58, -,8.226371
80.90,5198.188,707.20,-24.33333,100.58, -,8.226371
80.95,5198.188,707.20,-24.33333,100.58, -,8.226371
81.00,5198.188,707.20,-24.33333,100.58, -,8.226371
81.05,5194.537,707.30,-27.80952,100.58, -,8.226371
81.10,5194.537,707.30,-24.33333,100.58, -,8.226371
81.15,5190.883,707.40,-27.80952,100.58, -,8.226371
81.20,5190.883,707.40,-27.80952,100.58, -,8.226371
81.25,5190.883,707.40,-24.33333,100.58, -,8.226371
81.30,5187.232,707.50,-27.80952,100.58, -,8.226371
81.35,5187.232,707.50,-24.33333,100.58, -,8.226371
81.40,5187.232,707.50,-24.33333,100.58, -,8.226371
81.45,5183.583,707.60,-27.80952,100.58, -,8.226371
81.50,5183.583,707.60,-24.33333,100.58, -,8.226371
81.55,5179.93,707.70,-27.80952,100.58, -,8.226371
81.60,5179.93,707.70,-24.33333,100.58, -,8.226371
81.65,5179.93,707.70,-24.33333,100.58, -,8.226371
81.70,5176.281,707.80,-27.80952,100.58, -,8.226371
81.75,5176.281,707.80,-27.80952,100.58, -,8.226371
81.80,5176.281,707.80,-24.33333,100.58, -,8.226371
81.85,5172.629,707.90,-27.80952,100.58, -,8.226371
81.90,5172.629,707.90,-27.80952,100.58, -,8.226371
81.95,5168.981,708.00,-27.80952,100.58, -,8.226371
82.00,5168.981,708.00,-27.80952,100.58, -,8.226371
82.05,5165.333,708.10,-31.28572,100.58, -,8.226371
82.10,5165.333,708.10,-27.80952,100.58, -,8.226371
82.15,5165.333,708.10,-27.80952,100.58, -,8.226371
82.20,5165.333,708.10,-24.33333,100.58, -,8.226371
82.25,5165.333,708.10,-24.33333,100.58, -,8.226371
82.30,5161.683,708.20,-27.80952,100.58, -,8.226371
82.35,5161.683,708.20,-24.33333,100.58, -,8.226371
82.40,5161.683,708.20,-24.33333,100.58, -,8.226371
82.45,5158.035,708.30,-27.80952,100.58, -,8.226371
82.50,5158.035,708.30,-24.33333,100.58, -,8.226371
82.55,5154.386,708.40,-27.80952,100.58, -,8.226371
82.60,5154.386,708.40,-24.33333,100.58, -,8.226371
82.65,5154.386,708.40,-24.33333,100.58, -,8.226371
82.70,5150.74,708.50,-27.80952,100.58, -,8.226371
82.75,5150.74,708.50,-24.33333,100.58, -,8.226371
82.80,5150.74,708.50,-24.33333,100.58, -,8.226371
82.85,5150.74,708.50,-24.33333,100.58, -,8.226371
82.90,5147.093,708.60,-24.33333,100.58, -,8.226371
82.95,5147.093,708.60,-24.33333,100.58, -,8.226371
83.00,5147.093,708.60,-20.85714,100.58, -,8.226371
83.05,5143.446,708.70,-24.33333,100.58, -,8.226371
83.10,5143.446,708.70,-20.85714,100.58, -,8.226371
83.15,5143.446,708.70,-20.85714,100.58, -,8.226371
83.20,5139.8,708.80,-24.33333,100.58, -,8.226371
83.25,5139.8,708.80,-24.33333,100.58, -,8.226371
83.30,5136.153,708.90,-27.80952,100.58, -,8.226371
83.35,5136.153,708.90,-24.33333,100.58, -,8.226371
83.40,5136.153,708.90,-24.33333,100.58, -,8.226371
83.45,5132.509,709.00,-27.80952,100.58, -,8.226371
83.50,5132.509,709.00,-24.33333,100.58, -,8.226371
83.55,5132.509,709.00,-24.33333,100.58, -,8.226371
83.60,5132.509,709.00,-20.85714,100.58, -,8.226371
83.65,5128.865,709.10,-24.33333,100.58, -,8.226371
83.70,5128.865,709.10,-24.33333,100.58, -,8.226371
83.75,5128.865,709.10,-20.85714,100.58, -,8.226371
83.80,5128.865,709.10,-20.85714,100.58, -,8.226371
83.85,5125.219,709.20,-24.33333,100.58, -,8.226371
83.90,5125.219,709.20,-24.33333,100.58, -,8.226371
83.95,5125.219,709.20,-20.85714,100.58, -,8.226371
84.00,5121.576,709.30,-24.33333,100.58, -,8.226371
84.05,5121.576,709.30,-24.33333,100.58, -,8.226371
84.10,5121.576,709.30,-20.85714,100.58, -,8.226371
84.15,5121.576,709.30,-20.85714,100.58, -,8.226371
84.20,5117.931,709.40,-24.33333,100.58, -,8.226371
84.25,5117.931,709.40,-20.85714,100.58, -,8.226371
84.30,5117.931,709.40,-20.85714,100.58, -,8.226371
84.35,5114.288,709.50,-20.85714,100.58, -,8.226371
84.40,5114.288,709.50,-20.85714,100.58, -,8.226371
84.45,5114.288,709.50,-20.85714,100.58, -,8.226371
84.50,5114.288,709.50,-17.38095,100.58, -,8.226371
84.55,5114.288,709.50,-17.38095,100.58, -,8.245819
84.60,5110.646,709.60,-20.85714,100.58, -,8.245819
84.65,5110.646,709.60,-20.85714,100.58, -,8.245819
84.70,5110.646,709.60,-17.38095,100.58, -,8.245819
84.75,5110.646,709.60,-17.38095,100.58, -,8.245819
84.80,5110.646,709.60,-17.38095,100.58, -,8.245819
84.85,5107.002,709.70,-20.85714,100.58, -,8.245819
84.90,5107.002,709.70,-17.38095,100.58, -,8.245819
84.95,5103.361,709.80,-20.85714,100.58, -,8.245819
85.00,5103.361,709.80,-20.85714,100.58, -,8.245819
85.05,5103.361,709.80,-17.38095,100.58, -,8.245819
85.10,5103.361,709.80,-17.38095,100.58, -,8.245819
85.15,5099.719,709.90,-20.85714,100.58, -,8.245819
85.20,5099.719,709.90,-20.85714,100.58, -,8.245819
85.25,5099.719,709.90,-17.38095,100.58, -,8.245819
85.30,5096.078,710.00,-20.85714,100.58, -,8.245819
85.35,5096.078,710.00,-20.85714,100.58, -,8.245819
85.40,5092.438,710.10,-20.85714,100.58, -,8.245819
85.45,5092.438,710.10,-20.85714,100.58, -,8.245819
85.50,5092.438,710.10,-20.85714,100.4, -,8.226371
85.55,5092.438,710.10,-20.85714,100.4, -,8.226371
85.60,5092.438,710.10,-20.85714,100.4, -,8.226371
85.65,5088.797,710.20,-20.85714,100.4, -,8.226371
85.70,5088.797,710.20,-20.85714,100.4, -,8.226371
85.75,5088.797,710.20,-20.85714,100.4, -,8.226371
85.80,5085.158,710.30,-24.33333,100.4, -,8.226371
85.85,5085.158,710.30,-24.33333,100.4, -,8.226371
85.90,5085.158,710.30,-20.85714,100.4, -,8.226371
85.95,5085.158,710.30,-20.85714,100.4, -,8.226371
86.00,5081.517,710.40,-20.85714,100.4, -,8.226371
86.05,5081.517,710.40,-20.85714,100.4, -,8.226371
86.10,5081.517,710.40,-20.85714,100.4, -,8.226371
86.15,5077.878,710.50,-24.33333,100.4, -,8.226371
86.20,5077.878,710.50,-20.85714,100.4, -,8.226371
86.25,5074.241,710.60,-24.33333,100.4, -,8.226371
86.30,5074.241,710.60,-24.33333,100.4, -,8.226371
86.35,5074.241,710.60,-20.85714,100.4, -,8.226371
86.40,5070.601,710.70,-24.33333,100.4, -,8.226371
86.45,5070.601,710.70,-20.85714,100.4, -,8.226371
86.50,5066.964,710.80,-24.33333,100.4, -,8.226371
86.55,5066.964,710.80,-24.33333,100.4, -,8.226371
86.60,5066.964,710.80,-24.33333,100.4, -,8.226371
86.65,5066.964,710.80,-24.33333,100.4, -,8.226371
86.70,5063.326,710.90,-24.33333,100.4, -,8.226371
86.75,5063.326,710.90,-24.33333,100.4, -,8.226371
86.80,5063.326,710.90,-24.33333,100.4, -,8.226371
86.85,5059.689,711.00,-24.33333,100.4, -,8.226371
86.90,5059.689,711.00,-24.33333,100.4, -,8.226371
86.95,5059.689,711.00,-24.33333,100.4, -,8.226371
87.00,5056.054,711.10,-27.80952,100.4, -,8.226371
87.05,5056.054,711.10,-24.33333,100.4, -,8.226371
87.10,5052.416,711.20,-27.80952,100.4, -,8.226371
87.15,5052.416,711.20,-27.80952,100.4, -,8.226371
87.20,5052.416,711.20,-24.33333,100.4, -,8.226371
87.25,5052.416,711.20,-24.33333,100.4, -,8.226371
87.30,5052.416,711.20,-20.85714,100.4, -,8.226371
87.35,5048.781,711.30,-24.33333,100.4, -,8.226371
87.40,5048.781,711.30,-24.33333,100.4, -,8.226371
87.45,5045.145,711.40,-24.33333,100.4, -,8.226371
87.50,5045.145,711.40,-24.33333,100.4, -,8.226371
87.55,5041.51,711.50,-24.33333,100.4, -,8.226371
87.60,5041.51,711.50,-24.33333,100.4, -,8.226371
87.65,5041.51,711.50,-24.33333,100.4, -,8.226371
87.70,5041.51,711.50,-24.33333,100.4, -,8.226371
87.75,5041.51,711.50,-20.85714,100.4, -,8.226371
87.80,5037.877,711.60,-24.33333,100.4, -,8.226371
87.85,5037.877,711.60,-24.33333,100.4, -,8.226371
87.90,5037.877,711.60,-20.85714,100.4, -,8.226371
87.95,5037.877,711.60,-20.85714,100.4, -,8.226371
88.00,5034.241,711.70,-24.33333,100.4, -,8.226371
88.05,5034.241,711.70,-20.85714,100.4, -,8.226371
88.10,5034.241,711.70,-20.85714,100.4, -,8.226371
88.15,5034.241,711.70,-17.38095,100.4, -,8.226371
88.20,5030.608,711.80,-20.85714,100.4, -,8.226371
88.25,5030.608,711.80,-20.85714,100.4, -,8.226371
88.30,5030.608,711.80,-20.85714,100.4, -,8.226371
88.35,5026.974,711.90,-24.33333,100.4, -,8.226371
88.40,5026.974,711.90,-20.85714,100.4, -,8.226371
88.45,5023.342,712.00,-24.33333,100.4, -,8.226371
88.50,5023.342,712.00,-20.85714,100.4, -,8.226371
88.55,5023.342,712.00,-20.85714,100.4, -,8.226371
88.60,5019.71,712.10,-20.85714,100.4, -,8.226371
88.65,5019.71,712.10,-20.85714,100.4, -,8.226371
88.70,5019.71,712.10,-20.85714,100.4, -,8.226371
88.75,5019.71,712.10,-20.85714,100.4, -,8.226371
88.80,5016.077,712.20,-24.33333,100.4, -,8.226371
88.85,5012.446,712.30,-24.33333,100.4, -,8.226371
88.90,5012.446,712.30,-24.33333,100.4, -,8.226371
88.95,5012.446,712.30,-24.33333,100.4, -,8.226371
89.00,5012.446,712.30,-24.33333,100.4, -,8.226371
89.05,5008.813,712.40,-24.33333,100.4, -,8.226371
89.10,5008.813,712.40,-24.33333,100.4, -,8.226371
89.15,5008.813,712.40,-24.33333,100.4, -,8.226371
89.20,5008.813,712.40,-24.33333,100.4, -,8.226371
89.25,5005.184,712.50,-24.33333,100.4, -,8.226371
89.30,5005.184,712.50,-24.33333,100.4, -,8.226371
89.35,5005.184,712.50,-24.33333,100.4, -,8.226371
89.40,5001.554,712.60,-24.33333,100.4, -,8.226371
89.45,5001.554,712.60,-24.33333,100.4, -,8.226371
89.50,5001.554,712.60,-20.85714,100.4, -,8.226371
89.55,5001.554,712.60,-20.85714,100.4, -,8.226371
89.60,5001.554,712.60,-20.85714,100.4, -,8.226371
89.65,4997.923,712.70,-20.85714,100.4, -,8.226371
89.70,4997.923,712.70,-20.85714,100.4, -,8.226371
89.75,4997.923,712.70,-20.85714,100.4, -,8.226371
89.80,4997.923,712.70,-20.85714,100.4, -,8.226371
89.85,4994.294,712.80,-20.85714,100.4, -,8.226371
89.90,4990.664,712.90,-20.85714,100.4, -,8.226371
89.95,4990.664,712.90,-20.85714,100.4, -,8.226371
90.00,4990.664,712.90,-20.85714,100.4, -,8.226371
90.05,4987.036,713.00,-24.33333,100.4, -,8.226371
90.10,4987.036,713.00,-20.85714,100.4, -,8.226371
90.15,4987.036,713.00,-20.85714,100.4, -,8.226371
90.20,4983.408,713.10,-24.33333,100.4, -,8.226371
90.25,4983.408,713.10,-24.33333,100.4, -,8.226371
90.30,4983.408,713.10,-20.85714,100.4, -,8.226371
90.35,4979.779,713.20,-24.33333,100.4, -,8.226371
90.40,4979.779,713.20,-24.33333,100.4, -,8.226371
90.45,4976.152,713.30,-24.33333,100.4, -,8.226371
90.50,4976.152,713.30,-24.33333,100.4, -,8.226371
90.55,4976.152,713.30,-24.33333,100.4, -,8.245819
90.60,4976.152,713.30,-24.33333,100.4, -,8.245819
90.65,4972.524,713.40,-27.80952,100.4, -,8.245819
90.70,4972.524,713.40,-24.33333,100.4, -,8.245819
90.75,4972.524,713.40,-24.33333,100.4, -,8.245819
90.80,4968.898,713.50,-27.80952,100.4, -,8.245819
90.85,4968.898,713.50,-27.80952,100.4, -,8.245819
90.90,4968.898,713.50,-24.33333,100.4, -,8.245819
90.95,4965.272,713.60,-24.33333,100.4, -,8.245819
91.00,4965.272,713.60,-24.33333,100.4, -,8.245819
91.05,4961.645,713.70,-27.80952,100.4, -,8.245819
91.10,4961.645,713.70,-24.33333,100.4, -,8.245819
91.15,4961.645,713.70,-24.33333,100.4, -,8.245819
91.20,4958.021,713.80,-27.76191,100.4, -,8.245819
91.25,4958.021,713.80,-24.28572,100.4, -,8.245819
91.30,4958.021,713.80,-24.28572,100.4, -,8.245819
91.35,4954.394,713.90,-27.76191,100.4, -,8.245819
91.40,4954.394,713.90,-24.28572,100.4, -,8.245819
91.45,4954.394,713.90,-24.28572,100.4, -,8.245819
91.50,4954.394,713.90,-20.80952,100.4, -,8.226371
91.55,4950.771,714.00,-24.23809,100.4, -,8.226371
91.60,4947.147,714.10,-27.66667,100.4, -,8.226371
91.65,4947.147,714.10,-27.66667,100.4, -,8.226371
91.70,4947.147,714.10,-24.19048,100.4, -,8.226371
91.75,4947.147,714.10,-24.19048,100.4, -,8.226371
91.80,4947.147,714.10,-24.19048,100.4, -,8.226371
91.85,4943.522,714.20,-24.14286,100.4, -,8.226371
91.90,4943.522,714.20,-24.14286,100.4, -,8.226371
91.95,4939.899,714.30,-27.57143,100.4, -,8.226371
92.00,4939.899,714.30,-24.09524,100.4, -,8.226371
92.05,4939.899,714.30,-24.09524,100.4, -,8.226371
92.10,4939.899,714.30,-20.61905,100.4, -,8.226371
92.15,4936.275,714.40,-24.04762,100.4, -,8.226371
92.20,4936.275,714.40,-24.04762,100.4, -,8.226371
92.25,4932.653,714.50,-24.04762,100.4, -,8.226371
92.30,4932.653,714.50,-24.04762,100.4, -,8.226371
92.35,4932.653,714.50,-24.04762,100.4, -,8.226371
92.40,4929.032,714.60,-24,100.4, -,8.226371
92.45,4929.032,714.60,-24,100.4, -,8.226371
92.50,4929.032,714.60,-24,100.4, -,8.226371
92.55,4929.032,714.60,-24,100.4, -,8.245819
92.60,4925.409,714.70,-24,100.4, -,8.245819
92.65,4925.409,714.70,-20.57143,100.4, -,8.245819
92.70,4925.409,714.70,-20.57143,100.4, -,8.245819
92.75,4921.789,714.80,-24,100.4, -,8.245819
92.80,4921.789,714.80,-24,100.4, -,8.245819
92.85,4921.789,714.80,-24,100.4, -,8.245819
92.90,4921.789,714.80,-20.57143,100.4, -,8.245819
92.95,4918.167,714.90,-24,100.4, -,8.245819
93.00,4918.167,714.90,-20.57143,100.4, -,8.245819
93.05,4914.546,715.00,-24,100.4, -,8.245819
93.10,4914.546,715.00,-24,100.4, -,8.245819
93.15,4914.546,715.00,-24,100.4, -,8.245819
93.20,4914.546,715.00,-20.57143,100.4, -,8.245819
93.25,4910.927,715.10,-24,100.4, -,8.245819
93.30,4910.927,715.10,-20.57143,100.4, -,8.245819
93.35,4910.927,715.10,-20.57143,100.4, -,8.245819
93.40,4907.306,715.20,-24,100.4, -,8.245819
93.45,4907.306,715.20,-20.57143,100.4, -,8.245819
93.50,4907.306,715.20,-20.57143,100.4, -,8.226371
93.55,4903.688,715.30,-24,100.4, -,8.226371
93.60,4903.688,715.30,-24,100.4, -,8.226371
93.65,4903.688,715.30,-20.57143,100.4, -,8.226371
93.70,4900.068,715.40,-24,100.4, -,8.226371
93.75,4900.068,715.40,-24,100.4, -,8.226371
93.80,4900.068,715.40,-20.57143,100.4, -,8.226371
93.85,4896.45,715.50,-24,100.4, -,8.226371
93.90,4896.45,715.50,-24,100.4, -,8.226371
93.95,4896.45,715.50,-24,100.4, -,8.226371
94.00,4892.833,715.60,-24,100.4, -,8.226371
94.05,4892.833,715.60,-24,100.4, -,8.226371
94.10,4892.833,715.60,-20.57143,100.4, -,8.226371
94.15,4889.214,715.70,-24,100.4, -,8.226371
94.20,4889.214,715.70,-24,100.4, -,8.226371
94.25,4889.214,715.70,-24,100.4, -,8.226371
94.30,4885.598,715.80,-24,100.4, -,8.226371
94.35,4885.598,715.80,-24,100.4, -,8.226371
94.40,4885.598,715.80,-24,100.4, -,8.226371
94.45,4881.979,715.90,-24,100.4, -,8.226371
94.50,4881.979,715.90,-24,100.4, -,8.226371
94.55,4881.979,715.90,-24,100.4, -,8.226371
94.60,4881.979,715.90,-20.57143,100.4, -,8.226371
94.65,4878.364,716.00,-24,100.4, -,8.226371
94.70,4878.364,716.00,-24,100.4, -,8.226371
94.75,4878.364,716.00,-20.57143,100.4, -,8.226371
94.80,4874.749,716.10,-24,100.4, -,8.226371
94.85,4874.749,716.10,-24,100.4, -,8.226371
94.90,4874.749,716.10,-20.57143,100.4, -,8.226371
94.95,4871.131,716.20,-24,100.4, -,8.226371
95.00,4871.131,716.20,-24,100.4, -,8.226371
95.05,4871.131,716.20,-20.57143,100.4, -,8.226371
95.10,4871.131,716.20,-20.57143,100.4, -,8.226371
95.15,4867.517,716.30,-24,100.4, -,8.226371
95.20,4867.517,716.30,-20.57143,100.4, -,8.226371
95.25,4863.901,716.40,-24,100.4, -,8.226371
95.30,4863.901,716.40,-24,100.4, -,8.226371
95.35,4860.288,716.50,-24,100.4, -,8.226371
95.40,4860.288,716.50,-24,100.4, -,8.226371
95.45,4860.288,716.50,-24,100.4, -,8.226371
95.50,4860.288,716.50,-20.57143,100.4, -,8.226371
95.55,4856.674,716.60,-24,100.4, -,8.226371
95.60,4856.674,716.60,-24,100.4, -,8.226371
95.65,4856.674,716.60,-24,100.4, -,8.226371
95.70,4853.06,716.70,-24,100.4, -,8.226371
95.75,4853.06,716.70,-24,100.4, -,8.226371
95.80,4853.06,716.70,-24,100.4, -,8.226371
95.85,4849.447,716.80,-24,100.4, -,8.226371
95.90,4849.447,716.80,-24,100.4, -,8.226371
95.95,4849.447,716.80,-24,100.4, -,8.226371
96.00,4849.447,716.80,-20.57143,100.4, -,8.226371
96.05,4845.833,716.90,-24,100.4, -,8.226371
96.10,4845.833,716.90,-24,100.4, -,8.226371
96.15,4842.222,717.00,-27.42857,100.4, -,8.226371
96.20,4842.222,717.00,-24,100.4, -,8.226371
96.25,4842.222,717.00,-24,100.4, -,8.226371
96.30,4842.222,717.00,-20.57143,100.4, -,8.226371
96.35,4838.61,717.10,-24,100.4, -,8.226371
96.40,4838.61,717.10,-20.57143,100.4, -,8.226371
96.45,4834.998,717.20,-24,100.4, -,8.226371
96.50,4834.998,717.20,-24,100.4, -,8.226371
96.55,4834.998,717.20,-24,100.4, -,8.245819
96.60,4834.998,717.20,-20.57143,100.4, -,8.245819
96.65,4834.998,717.20,-20.57143,100.4, -,8.245819
96.70,4831.387,717.30,-24,100.4, -,8.245819
96.75,4827.775,717.40,-24,100.4, -,8.245819
96.80,4827.775,717.40,-24,100.4, -,8.245819
96.85,4827.775,717.40,-24,100.4, -,8.245819
96.90,4824.166,717.50,-24,100.4, -,8.245819
96.95,4824.166,717.50,-24,100.4, -,8.245819
97.00,4824.166,717.50,-24,100.4, -,8.245819
97.05,4820.557,717.60,-27.42857,100.4, -,8.245819
97.10,4820.557,717.60,-24,100.4, -,8.245819
97.15,4820.557,717.60,-24,100.4, -,8.245819
97.20,4816.946,717.70,-24,100.4, -,8.245819
97.25,4816.946,717.70,-24,100.4, -,8.245819
97.30,4816.946,717.70,-24,100.4, -,8.245819
97.35,4816.946,717.70,-24,100.4, -,8.245819
97.40,4813.338,717.80,-24,100.4, -,8.245819
97.45,4813.338,717.80,-24,100.4, -,8.245819
97.50,4813.338,717.80,-20.57143,100.4, -,8.226371
97.55,4809.728,717.90,-24,100.4, -,8.226371
97.60,4809.728,717.90,-24,100.4, -,8.226371
97.65,4809.728,717.90,-24,100.4, -,8.226371
97.70,4809.728,717.90,-24,100.4, -,8.226371
97.75,4806.121,718.00,-24,100.4, -,8.226371
97.80,4806.121,718.00,-20.57143,100.4, -,8.226371
97.85,4802.513,718.10,-24,100.4, -,8.226371
